episode,total_reward,epsilon,alpha,gamma,elapsed
1,22.0,1.0,0.05,0.95,0.0
2,14.0,0.99,0.05,0.95,0.011634588241577148
3,23.0,0.9801,0.05,0.95,0.01566314697265625
4,57.0,0.9702989999999999,0.05,0.95,0.023714780807495117
5,35.0,0.96059601,0.05,0.95,0.02773880958557129
6,18.0,0.9509900498999999,0.05,0.95,0.03150606155395508
7,17.0,0.9414801494009999,0.05,0.95,0.03352022171020508
8,12.0,0.9320653479069899,0.05,0.95,0.03553485870361328
9,13.0,0.92274469442792,0.05,0.95,0.0375514030456543
10,18.0,0.9135172474836407,0.05,0.95,0.04157710075378418
11,15.0,0.9043820750088043,0.05,0.95,0.04359149932861328
12,39.0,0.8953382542587163,0.05,0.95,0.04860687255859375
13,11.0,0.8863848717161291,0.05,0.95,0.05059003829956055
14,14.0,0.8775210229989678,0.05,0.95,0.05502486228942871
15,38.0,0.8687458127689781,0.05,0.95,0.05902457237243652
16,15.0,0.8600583546412883,0.05,0.95,0.06202578544616699
17,33.0,0.8514577710948754,0.05,0.95,0.06202578544616699
18,37.0,0.8429431933839266,0.05,0.95,0.06202578544616699
19,17.0,0.8345137614500874,0.05,0.95,0.06202578544616699
20,75.0,0.8261686238355865,0.05,0.95,0.07775092124938965
21,14.0,0.8179069375972307,0.05,0.95,0.07775092124938965
22,8.0,0.8097278682212583,0.05,0.95,0.07775092124938965
23,17.0,0.8016305895390458,0.05,0.95,0.07775092124938965
24,44.0,0.7936142836436553,0.05,0.95,0.09360814094543457
25,16.0,0.7856781408072188,0.05,0.95,0.09360814094543457
26,14.0,0.7778213593991465,0.05,0.95,0.09360814094543457
27,14.0,0.7700431458051551,0.05,0.95,0.09360814094543457
28,19.0,0.7623427143471035,0.05,0.95,0.09360814094543457
29,15.0,0.7547192872036325,0.05,0.95,0.10931897163391113
30,12.0,0.7471720943315961,0.05,0.95,0.10931897163391113
31,12.0,0.7397003733882802,0.05,0.95,0.1118624210357666
32,13.0,0.7323033696543974,0.05,0.95,0.1118624210357666
33,16.0,0.7249803359578534,0.05,0.95,0.1118624210357666
34,18.0,0.7177305325982748,0.05,0.95,0.1118624210357666
35,11.0,0.7105532272722921,0.05,0.95,0.1118624210357666
36,17.0,0.7034476949995692,0.05,0.95,0.12528419494628906
37,11.0,0.6964132180495735,0.05,0.95,0.12528419494628906
38,12.0,0.6894490858690777,0.05,0.95,0.12528419494628906
39,15.0,0.682554595010387,0.05,0.95,0.12528419494628906
40,16.0,0.6757290490602831,0.05,0.95,0.12528419494628906
41,16.0,0.6689717585696803,0.05,0.95,0.12528419494628906
42,14.0,0.6622820409839835,0.05,0.95,0.12528419494628906
43,12.0,0.6556592205741436,0.05,0.95,0.14225029945373535
44,13.0,0.6491026283684022,0.05,0.95,0.14424967765808105
45,23.0,0.6426116020847181,0.05,0.95,0.14825820922851562
46,13.0,0.6361854860638709,0.05,0.95,0.1502525806427002
47,14.0,0.6298236312032323,0.05,0.95,0.15225625038146973
48,20.0,0.6235253948912,0.05,0.95,0.15525412559509277
49,31.0,0.617290140942288,0.05,0.95,0.15924930572509766
50,59.0,0.6111172395328651,0.05,0.95,0.16624903678894043
51,15.0,0.6050060671375365,0.05,0.95,0.1692512035369873
52,12.0,0.5989560064661611,0.05,0.95,0.1712508201599121
53,34.0,0.5929664464014994,0.05,0.95,0.17558693885803223
54,13.0,0.5870367819374844,0.05,0.95,0.17758560180664062
55,25.0,0.5811664141181095,0.05,0.95,0.1815788745880127
56,110.0,0.5753547499769285,0.05,0.95,0.19358181953430176
57,13.0,0.5696012024771592,0.05,0.95,0.19557929039001465
58,45.0,0.5639051904523876,0.05,0.95,0.20062494277954102
59,20.0,0.5582661385478638,0.05,0.95,0.20259690284729004
60,42.0,0.5526834771623851,0.05,0.95,0.20259690284729004
61,43.0,0.5471566423907612,0.05,0.95,0.2118070125579834
62,45.0,0.5416850759668536,0.05,0.95,0.2186582088470459
63,50.0,0.536268225207185,0.05,0.95,0.2186582088470459
64,126.0,0.5309055429551132,0.05,0.95,0.23459124565124512
65,40.0,0.525596487525562,0.05,0.95,0.23459124565124512
66,13.0,0.5203405226503064,0.05,0.95,0.23459124565124512
67,42.0,0.5151371174238033,0.05,0.95,0.25194215774536133
68,8.0,0.5099857462495653,0.05,0.95,0.2549457550048828
69,16.0,0.5048858887870696,0.05,0.95,0.25794076919555664
70,10.0,0.4998370298991989,0.05,0.95,0.25994324684143066
71,27.0,0.49483865960020695,0.05,0.95,0.26393795013427734
72,55.0,0.4898902730042049,0.05,0.95,0.27057385444641113
73,12.0,0.48499137027416284,0.05,0.95,0.27252674102783203
74,20.0,0.4801414565714212,0.05,0.95,0.2755739688873291
75,12.0,0.475340042005707,0.05,0.95,0.27855658531188965
76,27.0,0.47058664158564995,0.05,0.95,0.2825586795806885
77,38.0,0.4658807751697934,0.05,0.95,0.2865579128265381
78,53.0,0.4612219674180955,0.05,0.95,0.2935605049133301
79,15.0,0.45660974774391455,0.05,0.95,0.29555821418762207
80,26.0,0.4520436502664754,0.05,0.95,0.2985954284667969
81,24.0,0.44752321376381066,0.05,0.95,0.2985954284667969
82,14.0,0.44304798162617254,0.05,0.95,0.2985954284667969
