episode,total_reward,epsilon,alpha,gamma,elapsed
1,22.0,1.0,0.1,0.95,0.0
2,14.0,0.98,0.1,0.95,0.015793561935424805
3,17.0,0.9603999999999999,0.1,0.95,0.01983189582824707
4,12.0,0.9411919999999999,0.1,0.95,0.021848440170288086
5,10.0,0.9223681599999999,0.1,0.95,0.023863554000854492
6,16.0,0.9039207967999998,0.1,0.95,0.0258786678314209
7,23.0,0.8858423808639998,0.1,0.95,0.029906511306762695
8,27.0,0.8681255332467198,0.1,0.95,0.031662940979003906
9,16.0,0.8507630225817854,0.1,0.95,0.031662940979003906
10,28.0,0.8337477621301497,0.1,0.95,0.031662940979003906
11,23.0,0.8170728068875467,0.1,0.95,0.031662940979003906
12,12.0,0.8007313507497957,0.1,0.95,0.031662940979003906
13,30.0,0.7847167237347998,0.1,0.95,0.0507817268371582
14,24.0,0.7690223892601038,0.1,0.95,0.05479121208190918
15,22.0,0.7536419414749017,0.1,0.95,0.05783557891845703
16,17.0,0.7385691026454037,0.1,0.95,0.06083941459655762
17,16.0,0.7237977205924956,0.1,0.95,0.06283354759216309
18,11.0,0.7093217661806457,0.1,0.95,0.0660250186920166
19,16.0,0.6951353308570327,0.1,0.95,0.06902909278869629
20,22.0,0.6812326242398921,0.1,0.95,0.07262730598449707
21,28.0,0.6676079717550942,0.1,0.95,0.07662558555603027
22,27.0,0.6542558123199923,0.1,0.95,0.0786442756652832
23,11.0,0.6411706960735924,0.1,0.95,0.0786442756652832
24,39.0,0.6283472821521205,0.1,0.95,0.0786442756652832
25,13.0,0.6157803365090782,0.1,0.95,0.0786442756652832
26,13.0,0.6034647297788965,0.1,0.95,0.0786442756652832
27,12.0,0.5913954351833186,0.1,0.95,0.09464240074157715
28,11.0,0.5795675264796523,0.1,0.95,0.0970456600189209
29,18.0,0.5679761759500592,0.1,0.95,0.0970456600189209
30,16.0,0.5566166524310581,0.1,0.95,0.0970456600189209
31,20.0,0.5454843193824369,0.1,0.95,0.0970456600189209
32,14.0,0.5345746329947881,0.1,0.95,0.0970456600189209
33,16.0,0.5238831403348924,0.1,0.95,0.11058568954467773
34,9.0,0.5134054775281945,0.1,0.95,0.11486458778381348
35,42.0,0.5031373679776306,0.1,0.95,0.12091755867004395
36,23.0,0.493074620618078,0.1,0.95,0.12293291091918945
37,12.0,0.48321312820571644,0.1,0.95,0.12670326232910156
38,20.0,0.4735488656416021,0.1,0.95,0.1287219524383545
39,46.0,0.46407788832877006,0.1,0.95,0.13677477836608887
40,14.0,0.45479633056219465,0.1,0.95,0.13879013061523438
41,18.0,0.44570040395095073,0.1,0.95,0.1408071517944336
42,16.0,0.4367863958719317,0.1,0.95,0.1445755958557129
43,27.0,0.42805066795449304,0.1,0.95,0.14859938621520996
44,15.0,0.41948965459540316,0.1,0.95,0.15061521530151367
45,29.0,0.4110998615034951,0.1,0.95,0.15464019775390625
46,22.0,0.4028778642734252,0.1,0.95,0.15665483474731445
47,43.0,0.39482030698795667,0.1,0.95,0.16364359855651855
48,14.0,0.38692390084819756,0.1,0.95,0.16564083099365234
49,8.0,0.3791854228312336,0.1,0.95,0.1676466464996338
50,27.0,0.37160171437460887,0.1,0.95,0.17118239402770996
51,11.0,0.3641696800871167,0.1,0.95,0.17322587966918945
52,16.0,0.35688628648537435,0.1,0.95,0.17619562149047852
53,45.0,0.34974856075566685,0.1,0.95,0.1821916103363037
54,11.0,0.3427535895405535,0.1,0.95,0.18419408798217773
55,26.0,0.33589851774974244,0.1,0.95,0.18719172477722168
56,18.0,0.3291805473947476,0.1,0.95,0.18819451332092285
57,39.0,0.32259693644685267,0.1,0.95,0.18819451332092285
58,35.0,0.3161449977179156,0.1,0.95,0.18819451332092285
59,12.0,0.3098220977635573,0.1,0.95,0.18819451332092285
60,10.0,0.30362565580828615,0.1,0.95,0.20421838760375977
61,13.0,0.2975531426921204,0.1,0.95,0.20713138580322266
62,20.0,0.291602079838278,0.1,0.95,0.20914840698242188
63,29.0,0.2857700382415124,0.1,0.95,0.21317839622497559
64,11.0,0.2800546374766822,0.1,0.95,0.2151944637298584
65,48.0,0.27445354472714856,0.1,0.95,0.22023272514343262
66,22.0,0.2689644738326056,0.1,0.95,0.2253105640411377
67,18.0,0.26358518435595346,0.1,0.95,0.22732853889465332
68,10.0,0.25831348066883436,0.1,0.95,0.22934436798095703
69,9.0,0.2531472110554577,0.1,0.95,0.23136091232299805
70,9.0,0.24808426683434853,0.1,0.95,0.2353968620300293
71,13.0,0.24312258149766156,0.1,0.95,0.2353968620300293
72,11.0,0.2382601298677083,0.1,0.95,0.2353968620300293
73,13.0,0.23349492727035415,0.1,0.95,0.2353968620300293
74,12.0,0.22882502872494706,0.1,0.95,0.2353968620300293
75,30.0,0.22424852815044813,0.1,0.95,0.2353968620300293
76,30.0,0.21976355758743915,0.1,0.95,0.2514481544494629
77,25.0,0.21536828643569036,0.1,0.95,0.2514481544494629
78,14.0,0.21106092070697655,0.1,0.95,0.2514481544494629
79,37.0,0.20683970229283702,0.1,0.95,0.2514481544494629
80,10.0,0.20270290824698028,0.1,0.95,0.269611120223999
81,15.0,0.19864885008204067,0.1,0.95,0.2721414566040039
82,26.0,0.19467587308039985,0.1,0.95,0.27614808082580566
83,16.0,0.19078235561879187,0.1,0.95,0.27915048599243164
84,16.0,0.18696670850641603,0.1,0.95,0.28214287757873535
85,10.0,0.18322737433628772,0.1,0.95,0.28214287757873535
86,31.0,0.17956282684956196,0.1,0.95,0.28214287757873535
87,11.0,0.1759715703125707,0.1,0.95,0.28214287757873535
88,15.0,0.1724521389063193,0.1,0.95,0.28214287757873535
89,14.0,0.16900309612819292,0.1,0.95,0.28214287757873535
90,12.0,0.16562303420562907,0.1,0.95,0.30158376693725586
91,34.0,0.16231057352151648,0.1,0.95,0.30861616134643555
92,13.0,0.15906436205108615,0.1,0.95,0.3116583824157715
93,11.0,0.15588307481006441,0.1,0.95,0.3136632442474365
94,28.0,0.15276541331386312,0.1,0.95,0.3186652660369873
95,11.0,0.14971010504758586,0.1,0.95,0.32163214683532715
96,14.0,0.14671590294663414,0.1,0.95,0.3241462707519531
97,9.0,0.14378158488770146,0.1,0.95,0.32616639137268066
98,31.0,0.14090595318994742,0.1,0.95,0.3321998119354248
99,13.0,0.13808783412614847,0.1,0.95,0.33418726921081543
100,24.0,0.13532607744362551,0.1,0.95,0.33820009231567383
101,14.0,0.132619555894753,0.1,0.95,0.3431572914123535
102,11.0,0.12996716477685794,0.1,0.95,0.3441593647003174
103,9.0,0.12736782148132078,0.1,0.95,0.3441593647003174
104,12.0,0.12482046505169436,0.1,0.95,0.3441593647003174
105,11.0,0.12232405575066048,0.1,0.95,0.3441593647003174
106,25.0,0.11987757463564727,0.1,0.95,0.3441593647003174
107,12.0,0.11748002314293432,0.1,0.95,0.3441593647003174
108,11.0,0.11513042268007563,0.1,0.95,0.3619561195373535
109,31.0,0.11282781422647412,0.1,0.95,0.36397719383239746
110,9.0,0.11057125794194463,0.1,0.95,0.36397719383239746
111,12.0,0.10835983278310574,0.1,0.95,0.3707451820373535
112,11.0,0.10619263612744362,0.1,0.95,0.3707451820373535
113,11.0,0.10406878340489474,0.1,0.95,0.37678027153015137
114,14.0,0.10198740773679685,0.1,0.95,0.3798027038574219
115,15.0,0.09994765958206091,0.1,0.95,0.3828141689300537
116,16.0,0.0979487063904197,0.1,0.95,0.3858664035797119
117,15.0,0.0959897322626113,0.1,0.95,0.38785219192504883
118,15.0,0.09406993761735907,0.1,0.95,0.39085841178894043
119,14.0,0.0921885388650119,0.1,0.95,0.3930394649505615
120,12.0,0.09034476808771166,0.1,0.95,0.3950381278991699
121,12.0,0.08853787272595742,0.1,0.95,0.3970146179199219
122,13.0,0.08676711527143827,0.1,0.95,0.399564266204834
123,11.0,0.0850317729660095,0.1,0.95,0.4015796184539795
124,12.0,0.08333113750668932,0.1,0.95,0.40460848808288574
125,9.0,0.08166451475655553,0.1,0.95,0.40557861328125
126,14.0,0.08003122446142442,0.1,0.95,0.40773439407348633
127,12.0,0.07843059997219594,0.1,0.95,0.40773439407348633
128,13.0,0.07686198797275202,0.1,0.95,0.40773439407348633
129,12.0,0.07532474821329699,0.1,0.95,0.40773439407348633
130,41.0,0.07381825324903105,0.1,0.95,0.40773439407348633
131,11.0,0.07234188818405042,0.1,0.95,0.42272496223449707
132,9.0,0.07089505042036941,0.1,0.95,0.42272496223449707
133,32.0,0.06947714941196202,0.1,0.95,0.42272496223449707
134,14.0,0.06808760642372277,0.1,0.95,0.42272496223449707
135,28.0,0.06672585429524831,0.1,0.95,0.42272496223449707
136,29.0,0.06539133720934334,0.1,0.95,0.4387030601501465
137,12.0,0.06408351046515648,0.1,0.95,0.4387030601501465
138,19.0,0.06280184025585335,0.1,0.95,0.4387030601501465
139,11.0,0.061545803450736285,0.1,0.95,0.4387030601501465
140,15.0,0.060314887381721555,0.1,0.95,0.4387030601501465
141,13.0,0.05910858963408712,0.1,0.95,0.4387030601501465
