episode,total_reward,epsilon,alpha,gamma,elapsed
1,22.0,1.0,0.05,0.95,0.004999399185180664
2,14.0,0.995,0.05,0.95,0.011026859283447266
3,41.0,0.990025,0.05,0.95,0.021044015884399414
4,16.0,0.985074875,0.05,0.95,0.026204347610473633
5,30.0,0.9801495006250001,0.05,0.95,0.034744977951049805
6,14.0,0.9752487531218751,0.05,0.95,0.03974294662475586
7,15.0,0.9703725093562657,0.05,0.95,0.04675436019897461
8,22.0,0.9655206468094844,0.05,0.95,0.05173683166503906
9,41.0,0.960693043575437,0.05,0.95,0.06374645233154297
10,21.0,0.9558895783575597,0.05,0.95,0.06874251365661621
11,22.0,0.9511101304657719,0.05,0.95,0.07474374771118164
12,17.0,0.946354579813443,0.05,0.95,0.08174538612365723
13,14.0,0.9416228069143757,0.05,0.95,0.08576488494873047
14,14.0,0.9369146928798039,0.05,0.95,0.0917670726776123
15,22.0,0.9322301194154049,0.05,0.95,0.09875965118408203
16,30.0,0.9275689688183278,0.05,0.95,0.10630345344543457
17,42.0,0.9229311239742362,0.05,0.95,0.11831784248352051
18,28.0,0.918316468354365,0.05,0.95,0.12485218048095703
19,35.0,0.9137248860125932,0.05,0.95,0.13524866104125977
20,15.0,0.9091562615825302,0.05,0.95,0.13924956321716309
21,12.0,0.9046104802746175,0.05,0.95,0.14324951171875
22,19.0,0.9000874278732445,0.05,0.95,0.1505882740020752
23,17.0,0.8955869907338783,0.05,0.95,0.15558815002441406
24,15.0,0.8911090557802088,0.05,0.95,0.16097378730773926
25,17.0,0.8866535105013078,0.05,0.95,0.16599202156066895
26,33.0,0.8822202429488013,0.05,0.95,0.17399191856384277
27,16.0,0.8778091417340573,0.05,0.95,0.18066930770874023
28,32.0,0.8734200960253871,0.05,0.95,0.1886584758758545
29,18.0,0.8690529955452602,0.05,0.95,0.1943509578704834
30,50.0,0.8647077305675338,0.05,0.95,0.22410202026367188
31,11.0,0.8603841919146962,0.05,0.95,0.2309856414794922
32,24.0,0.8560822709551227,0.05,0.95,0.23697829246520996
33,11.0,0.851801859600347,0.05,0.95,0.24097657203674316
34,61.0,0.8475428503023453,0.05,0.95,0.2553398609161377
35,50.0,0.8433051360508336,0.05,0.95,0.27056384086608887
36,9.0,0.8390886103705794,0.05,0.95,0.27356719970703125
37,9.0,0.8348931673187264,0.05,0.95,0.276569128036499
38,22.0,0.8307187014821328,0.05,0.95,0.2847785949707031
39,28.0,0.8265651079747222,0.05,0.95,0.29130029678344727
40,38.0,0.8224322824348486,0.05,0.95,0.301501989364624
41,39.0,0.8183201210226743,0.05,0.95,0.3125288486480713
42,15.0,0.8142285204175609,0.05,0.95,0.31652283668518066
43,21.0,0.810157377815473,0.05,0.95,0.3225264549255371
44,13.0,0.8061065909263957,0.05,0.95,0.32708215713500977
45,41.0,0.8020760579717637,0.05,0.95,0.33761000633239746
46,69.0,0.798065677681905,0.05,0.95,0.3559548854827881
47,46.0,0.7940753492934954,0.05,0.95,0.3712437152862549
48,10.0,0.7901049725470279,0.05,0.95,0.3762526512145996
49,13.0,0.7861544476842928,0.05,0.95,0.3822488784790039
