episode,total_reward,epsilon,alpha,gamma,elapsed
1,22.0,1.0,0.1,0.99,0.015947580337524414
2,14.0,0.98,0.1,0.99,0.015947580337524414
3,17.0,0.9603999999999999,0.1,0.99,0.024731159210205078
4,12.0,0.9411919999999999,0.1,0.99,0.028764009475708008
5,10.0,0.9223681599999999,0.1,0.99,0.030780792236328125
6,16.0,0.9039207967999998,0.1,0.99,0.031794071197509766
7,23.0,0.8858423808639998,0.1,0.99,0.031794071197509766
8,27.0,0.8681255332467198,0.1,0.99,0.031794071197509766
9,16.0,0.8507630225817854,0.1,0.99,0.031794071197509766
10,28.0,0.8337477621301497,0.1,0.99,0.05101513862609863
11,23.0,0.8170728068875467,0.1,0.99,0.05101513862609863
12,12.0,0.8007313507497957,0.1,0.99,0.05101513862609863
13,30.0,0.7847167237347998,0.1,0.99,0.05101513862609863
14,24.0,0.7690223892601038,0.1,0.99,0.06345295906066895
15,22.0,0.7536419414749017,0.1,0.99,0.06345295906066895
16,17.0,0.7385691026454037,0.1,0.99,0.06345295906066895
17,16.0,0.7237977205924956,0.1,0.99,0.06345295906066895
18,11.0,0.7093217661806457,0.1,0.99,0.06345295906066895
19,16.0,0.6951353308570327,0.1,0.99,0.07952737808227539
20,22.0,0.6812326242398921,0.1,0.99,0.08286547660827637
21,28.0,0.6676079717550942,0.1,0.99,0.08286547660827637
22,23.0,0.6542558123199923,0.1,0.99,0.08286547660827637
23,19.0,0.6411706960735924,0.1,0.99,0.08286547660827637
24,27.0,0.6283472821521205,0.1,0.99,0.09953856468200684
25,9.0,0.6157803365090782,0.1,0.99,0.10155534744262695
26,42.0,0.6034647297788965,0.1,0.99,0.10558032989501953
27,42.0,0.5913954351833186,0.1,0.99,0.11136126518249512
28,44.0,0.5795675264796523,0.1,0.99,0.11740326881408691
29,15.0,0.5679761759500592,0.1,0.99,0.11941337585449219
30,17.0,0.5566166524310581,0.1,0.99,0.1239783763885498
31,35.0,0.5454843193824369,0.1,0.99,0.1290140151977539
32,22.0,0.5345746329947881,0.1,0.99,0.13102936744689941
33,11.0,0.5238831403348924,0.1,0.99,0.1330411434173584
34,21.0,0.5134054775281945,0.1,0.99,0.1370704174041748
35,37.0,0.5031373679776306,0.1,0.99,0.14284825325012207
36,29.0,0.493074620618078,0.1,0.99,0.14689207077026367
37,72.0,0.48321312820571644,0.1,0.99,0.15697216987609863
38,38.0,0.4735488656416021,0.1,0.99,0.15872883796691895
