episode,total_reward,epsilon,alpha,gamma,elapsed
1,22.0,1.0,0.01,0.95,0.0
2,14.0,0.995,0.01,0.95,0.0
3,41.0,0.990025,0.01,0.95,0.014518022537231445
4,16.0,0.985074875,0.01,0.95,0.016025066375732422
5,30.0,0.9801495006250001,0.01,0.95,0.016025066375732422
6,14.0,0.9752487531218751,0.01,0.95,0.016025066375732422
7,15.0,0.9703725093562657,0.01,0.95,0.016025066375732422
8,22.0,0.9655206468094844,0.01,0.95,0.016025066375732422
9,41.0,0.960693043575437,0.01,0.95,0.03213357925415039
10,21.0,0.9558895783575597,0.01,0.95,0.03213357925415039
11,22.0,0.9511101304657719,0.01,0.95,0.03213357925415039
12,17.0,0.946354579813443,0.01,0.95,0.03213357925415039
13,14.0,0.9416228069143757,0.01,0.95,0.03213357925415039
14,14.0,0.9369146928798039,0.01,0.95,0.0497736930847168
15,22.0,0.9322301194154049,0.01,0.95,0.0497736930847168
16,30.0,0.9275689688183278,0.01,0.95,0.0497736930847168
17,42.0,0.9229311239742362,0.01,0.95,0.0497736930847168
18,28.0,0.918316468354365,0.01,0.95,0.06389379501342773
19,32.0,0.9137248860125932,0.01,0.95,0.06389379501342773
20,15.0,0.9091562615825302,0.01,0.95,0.06389379501342773
21,14.0,0.9046104802746175,0.01,0.95,0.06389379501342773
22,14.0,0.9000874278732445,0.01,0.95,0.06389379501342773
23,17.0,0.8955869907338783,0.01,0.95,0.07984375953674316
24,27.0,0.8911090557802088,0.01,0.95,0.08227133750915527
25,16.0,0.8866535105013078,0.01,0.95,0.08227133750915527
26,39.0,0.8822202429488013,0.01,0.95,0.08227133750915527
27,19.0,0.8778091417340573,0.01,0.95,0.09594559669494629
28,31.0,0.8734200960253871,0.01,0.95,0.09594559669494629
29,13.0,0.8690529955452602,0.01,0.95,0.09594559669494629
30,16.0,0.8647077305675338,0.01,0.95,0.10548901557922363
31,47.0,0.8603841919146962,0.01,0.95,0.11152768135070801
32,18.0,0.8560822709551227,0.01,0.95,0.11455321311950684
33,47.0,0.851801859600347,0.01,0.95,0.12058591842651367
34,15.0,0.8475428503023453,0.01,0.95,0.12260031700134277
35,30.0,0.8433051360508336,0.01,0.95,0.12662506103515625
36,18.0,0.8390886103705794,0.01,0.95,0.12964963912963867
37,37.0,0.8348931673187264,0.01,0.95,0.13367342948913574
38,31.0,0.8307187014821328,0.01,0.95,0.13769984245300293
39,18.0,0.8265651079747222,0.01,0.95,0.14172768592834473
40,13.0,0.8224322824348486,0.01,0.95,0.14348435401916504
41,31.0,0.8183201210226743,0.01,0.95,0.14751887321472168
42,33.0,0.8142285204175609,0.01,0.95,0.15154528617858887
43,17.0,0.810157377815473,0.01,0.95,0.15556931495666504
44,32.0,0.8061065909263957,0.01,0.95,0.15933656692504883
45,35.0,0.8020760579717637,0.01,0.95,0.1633615493774414
46,17.0,0.798065677681905,0.01,0.95,0.1673872470855713
47,16.0,0.7940753492934954,0.01,0.95,0.1694021224975586
48,13.0,0.7901049725470279,0.01,0.95,0.17141938209533691
49,47.0,0.7861544476842928,0.01,0.95,0.17722415924072266
50,18.0,0.7822236754458713,0.01,0.95,0.18125152587890625
51,15.0,0.778312557068642,0.01,0.95,0.18326544761657715
52,57.0,0.7744209942832988,0.01,0.95,0.1892998218536377
53,10.0,0.7705488893118823,0.01,0.95,0.19105219841003418
54,43.0,0.7666961448653229,0.01,0.95,0.19709110260009766
55,10.0,0.7628626641409962,0.01,0.95,0.19910407066345215
56,45.0,0.7590483508202912,0.01,0.95,0.20514202117919922
57,14.0,0.7552531090661897,0.01,0.95,0.20689940452575684
58,18.0,0.7514768435208588,0.01,0.95,0.21092629432678223
59,40.0,0.7477194593032545,0.01,0.95,0.21445202827453613
60,16.0,0.7439808620067382,0.01,0.95,0.21847891807556152
61,21.0,0.7402609576967045,0.01,0.95,0.22049307823181152
62,23.0,0.736559652908221,0.01,0.95,0.2245197296142578
63,43.0,0.7328768546436799,0.01,0.95,0.23055410385131836
64,12.0,0.7292124703704616,0.01,0.95,0.23256969451904297
65,14.0,0.7255664080186093,0.01,0.95,0.23458361625671387
66,22.0,0.7219385759785162,0.01,0.95,0.23835158348083496
67,28.0,0.7183288830986236,0.01,0.95,0.24036598205566406
68,17.0,0.7147372386831305,0.01,0.95,0.24439024925231934
69,21.0,0.7111635524897149,0.01,0.95,0.24640488624572754
70,17.0,0.7076077347272662,0.01,0.95,0.2504312992095947
71,58.0,0.7040696960536299,0.01,0.95,0.2553896903991699
72,38.0,0.7005493475733617,0.01,0.95,0.2553896903991699
73,14.0,0.697046600835495,0.01,0.95,0.2553896903991699
74,21.0,0.6935613678313175,0.01,0.95,0.2553896903991699
75,12.0,0.6900935609921609,0.01,0.95,0.270158052444458
76,14.0,0.6866430931872001,0.01,0.95,0.270158052444458
77,10.0,0.6832098777212641,0.01,0.95,0.270158052444458
78,31.0,0.6797938283326578,0.01,0.95,0.270158052444458
79,19.0,0.6763948591909945,0.01,0.95,0.270158052444458
80,23.0,0.6730128848950395,0.01,0.95,0.270158052444458
81,14.0,0.6696478204705644,0.01,0.95,0.2862856388092041
82,17.0,0.6662995813682115,0.01,0.95,0.2862856388092041
83,35.0,0.6629680834613705,0.01,0.95,0.2862856388092041
84,14.0,0.6596532430440636,0.01,0.95,0.2862856388092041
85,28.0,0.6563549768288433,0.01,0.95,0.2862856388092041
86,16.0,0.653073201944699,0.01,0.95,0.3023946285247803
87,15.0,0.6498078359349755,0.01,0.95,0.3044145107269287
88,12.0,0.6465587967553006,0.01,0.95,0.3044145107269287
89,16.0,0.6433260027715241,0.01,0.95,0.3044145107269287
90,26.0,0.6401093727576664,0.01,0.95,0.3044145107269287
91,35.0,0.6369088258938781,0.01,0.95,0.31818103790283203
92,20.0,0.6337242817644086,0.01,0.95,0.31818103790283203
93,21.0,0.6305556603555866,0.01,0.95,0.31818103790283203
94,12.0,0.6274028820538087,0.01,0.95,0.31818103790283203
95,16.0,0.6242658676435396,0.01,0.95,0.31818103790283203
96,14.0,0.6211445383053219,0.01,0.95,0.31818103790283203
97,13.0,0.6180388156137953,0.01,0.95,0.3339662551879883
98,37.0,0.6149486215357263,0.01,0.95,0.33701276779174805
99,16.0,0.6118738784280476,0.01,0.95,0.33701276779174805
100,17.0,0.6088145090359074,0.01,0.95,0.33701276779174805
101,17.0,0.6057704364907278,0.01,0.95,0.33701276779174805
102,52.0,0.6027415843082742,0.01,0.95,0.349780797958374
103,16.0,0.5997278763867329,0.01,0.95,0.349780797958374
104,14.0,0.5967292370047992,0.01,0.95,0.349780797958374
105,37.0,0.5937455908197752,0.01,0.95,0.349780797958374
106,17.0,0.5907768628656763,0.01,0.95,0.36570239067077637
107,64.0,0.5878229785513479,0.01,0.95,0.36570239067077637
108,49.0,0.5848838636585911,0.01,0.95,0.38141822814941406
109,12.0,0.5819594443402982,0.01,0.95,0.3834342956542969
110,18.0,0.5790496471185967,0.01,0.95,0.38544797897338867
111,15.0,0.5761543988830038,0.01,0.95,0.38746118545532227
112,41.0,0.5732736268885887,0.01,0.95,0.3934967517852783
113,13.0,0.5704072587541458,0.01,0.95,0.3955111503601074
114,13.0,0.567555222460375,0.01,0.95,0.39726710319519043
115,12.0,0.5647174463480732,0.01,0.95,0.399280309677124
116,53.0,0.5618938591163328,0.01,0.95,0.40532422065734863
117,44.0,0.5590843898207511,0.01,0.95,0.4113636016845703
118,56.0,0.5562889678716474,0.01,0.95,0.418651819229126
119,21.0,0.5535075230322891,0.01,0.95,0.4206655025482178
120,22.0,0.5507399854171277,0.01,0.95,0.42469143867492676
121,16.0,0.547986285490042,0.01,0.95,0.42670583724975586
122,58.0,0.5452463540625918,0.01,0.95,0.4347503185272217
123,31.0,0.5425201222922789,0.01,0.95,0.43877315521240234
124,53.0,0.5398075216808175,0.01,0.95,0.4445478916168213
125,13.0,0.5371084840724134,0.01,0.95,0.4465620517730713
126,21.0,0.5344229416520513,0.01,0.95,0.4505915641784668
127,12.0,0.531750826943791,0.01,0.95,0.4526071548461914
128,25.0,0.5290920728090721,0.01,0.95,0.4566323757171631
129,15.0,0.5264466124450268,0.01,0.95,0.4586472511291504
130,13.0,0.5238143793828016,0.01,0.95,0.46067285537719727
131,15.0,0.5211953074858876,0.01,0.95,0.4626889228820801
132,34.0,0.5185893309484582,0.01,0.95,0.46671223640441895
133,11.0,0.5159963842937159,0.01,0.95,0.46872377395629883
134,16.0,0.5134164023722473,0.01,0.95,0.47275400161743164
135,15.0,0.510849320360386,0.01,0.95,0.47476768493652344
136,26.0,0.5082950737585841,0.01,0.95,0.47853827476501465
137,19.0,0.5057535983897912,0.01,0.95,0.48055267333984375
138,11.0,0.5032248303978422,0.01,0.95,0.48256540298461914
139,14.0,0.500708706245853,0.01,0.95,0.48457813262939453
140,16.0,0.4982051627146237,0.01,0.95,0.48860621452331543
141,14.0,0.49571413690105054,0.01,0.95,0.49062108993530273
142,20.0,0.4932355662165453,0.01,0.95,0.49237823486328125
143,36.0,0.4907693883854626,0.01,0.95,0.4984140396118164
144,42.0,0.4883155414435353,0.01,0.95,0.5024402141571045
145,48.0,0.4858739637363176,0.01,0.95,0.508223295211792
146,13.0,0.483444593917636,0.01,0.95,0.5102355480194092
147,20.0,0.4810273709480478,0.01,0.95,0.5147655010223389
148,47.0,0.47862223409330756,0.01,0.95,0.5208053588867188
149,25.0,0.47622912292284103,0.01,0.95,0.5243279933929443
150,11.0,0.4738479773082268,0.01,0.95,0.5263419151306152
151,15.0,0.47147873742168567,0.01,0.95,0.5283570289611816
152,15.0,0.46912134373457726,0.01,0.95,0.5303723812103271
153,17.0,0.46677573701590436,0.01,0.95,0.53440260887146
154,16.0,0.46444185833082485,0.01,0.95,0.5364160537719727
155,13.0,0.46211964903917074,0.01,0.95,0.5384302139282227
156,17.0,0.4598090507939749,0.01,0.95,0.5401856899261475
157,35.0,0.457510005540005,0.01,0.95,0.5462203025817871
158,12.0,0.45522245551230495,0.01,0.95,0.5482339859008789
159,15.0,0.4529463432347434,0.01,0.95,0.5502493381500244
160,20.0,0.4506816115185697,0.01,0.95,0.552262544631958
161,42.0,0.4484282034609769,0.01,0.95,0.5580461025238037
162,38.0,0.446186062443672,0.01,0.95,0.5640842914581299
163,45.0,0.4439551321314536,0.01,0.95,0.5681071281433105
164,11.0,0.4417353564707963,0.01,0.95,0.5718741416931152
165,57.0,0.43952667968844233,0.01,0.95,0.5803134441375732
166,18.0,0.43732904629000013,0.01,0.95,0.5823287963867188
167,18.0,0.4351424010585501,0.01,0.95,0.5843410491943359
168,10.0,0.43296668905325736,0.01,0.95,0.5919661521911621
169,16.0,0.43080185560799106,0.01,0.95,0.596001148223877
170,16.0,0.4286478463299511,0.01,0.95,0.601001501083374
171,49.0,0.42650460709830135,0.01,0.95,0.6123247146606445
172,12.0,0.42437208406280985,0.01,0.95,0.6148438453674316
173,10.0,0.4222502236424958,0.01,0.95,0.6168665885925293
174,73.0,0.42013897252428334,0.01,0.95,0.6271531581878662
175,37.0,0.4180382776616619,0.01,0.95,0.6321537494659424
176,46.0,0.4159480862733536,0.01,0.95,0.6391510963439941
177,20.0,0.41386834584198684,0.01,0.95,0.64215087890625
178,49.0,0.4117990041127769,0.01,0.95,0.6474335193634033
179,23.0,0.40974000909221303,0.01,0.95,0.6514337062835693
180,42.0,0.40769130904675194,0.01,0.95,0.6564333438873291
181,38.0,0.40565285250151817,0.01,0.95,0.660437822341919
