episode,total_reward,epsilon,alpha,gamma,elapsed
1,22.0,1.0,0.01,0.99,0.003780364990234375
2,14.0,0.98,0.01,0.99,0.00984048843383789
3,17.0,0.9603999999999999,0.01,0.99,0.013875246047973633
4,12.0,0.9411919999999999,0.01,0.99,0.019680261611938477
5,10.0,0.9223681599999999,0.01,0.99,0.023726701736450195
6,16.0,0.9039207967999998,0.01,0.99,0.0275728702545166
7,23.0,0.8858423808639998,0.01,0.99,0.03363227844238281
8,27.0,0.8681255332467198,0.01,0.99,0.039929866790771484
9,16.0,0.8507630225817854,0.01,0.99,0.04801368713378906
10,28.0,0.8337477621301497,0.01,0.99,0.05712890625
11,23.0,0.8170728068875467,0.01,0.99,0.06319761276245117
12,12.0,0.8007313507497957,0.01,0.99,0.06826400756835938
13,30.0,0.7847167237347998,0.01,0.99,0.0783843994140625
14,24.0,0.7690223892601038,0.01,0.99,0.08598613739013672
15,22.0,0.7536419414749017,0.01,0.99,0.0920403003692627
16,17.0,0.7385691026454037,0.01,0.99,0.09784293174743652
17,16.0,0.7237977205924956,0.01,0.99,0.10391879081726074
18,17.0,0.7093217661806457,0.01,0.99,0.10998964309692383
19,44.0,0.6951353308570327,0.01,0.99,0.12390327453613281
20,21.0,0.6812326242398921,0.01,0.99,0.12794089317321777
21,23.0,0.6676079717550942,0.01,0.99,0.13777971267700195
22,11.0,0.6542558123199923,0.01,0.99,0.141829252243042
23,18.0,0.6411706960735924,0.01,0.99,0.14764833450317383
24,14.0,0.6283472821521205,0.01,0.99,0.15373802185058594
25,11.0,0.6157803365090782,0.01,0.99,0.15780186653137207
26,10.0,0.6034647297788965,0.01,0.99,0.16160249710083008
27,15.0,0.5913954351833186,0.01,0.99,0.16618084907531738
28,54.0,0.5795675264796523,0.01,0.99,0.1793346405029297
29,32.0,0.5679761759500592,0.01,0.99,0.18742632865905762
30,12.0,0.5566166524310581,0.01,0.99,0.18742632865905762
31,10.0,0.5454843193824369,0.01,0.99,0.19527792930603027
32,23.0,0.5345746329947881,0.01,0.99,0.20255804061889648
33,9.0,0.5238831403348924,0.01,0.99,0.20457887649536133
34,11.0,0.5134054775281945,0.01,0.99,0.20914006233215332
35,13.0,0.5031373679776306,0.01,0.99,0.21318411827087402
36,33.0,0.493074620618078,0.01,0.99,0.21922802925109863
37,67.0,0.48321312820571644,0.01,0.99,0.22905755043029785
38,23.0,0.4735488656416021,0.01,0.99,0.2318274974822998
39,29.0,0.46407788832877006,0.01,0.99,0.2408580780029297
40,17.0,0.45479633056219465,0.01,0.99,0.2476048469543457
41,25.0,0.44570040395095073,0.01,0.99,0.2516448497772217
42,10.0,0.4367863958719317,0.01,0.99,0.2556898593902588
43,13.0,0.42805066795449304,0.01,0.99,0.25670790672302246
44,28.0,0.41948965459540316,0.01,0.99,0.26488542556762695
45,19.0,0.4110998615034951,0.01,0.99,0.2684605121612549
46,11.0,0.4028778642734252,0.01,0.99,0.2725033760070801
47,22.0,0.39482030698795667,0.01,0.99,0.2786221504211426
48,8.0,0.38692390084819756,0.01,0.99,0.2806394100189209
49,13.0,0.3791854228312336,0.01,0.99,0.2846848964691162
50,13.0,0.37160171437460887,0.01,0.99,0.28847241401672363
51,51.0,0.3641696800871167,0.01,0.99,0.2985861301422119
52,14.0,0.35688628648537435,0.01,0.99,0.3026247024536133
53,31.0,0.34974856075566685,0.01,0.99,0.30438685417175293
54,14.0,0.3427535895405535,0.01,0.99,0.30438685417175293
55,53.0,0.33589851774974244,0.01,0.99,0.320206880569458
56,11.0,0.3291805473947476,0.01,0.99,0.320206880569458
57,31.0,0.32259693644685267,0.01,0.99,0.33452701568603516
58,21.0,0.3161449977179156,0.01,0.99,0.3401072025299072
59,15.0,0.3098220977635573,0.01,0.99,0.3441500663757324
60,31.0,0.30362565580828615,0.01,0.99,0.35021257400512695
61,14.0,0.2975531426921204,0.01,0.99,0.35602664947509766
62,26.0,0.291602079838278,0.01,0.99,0.36208009719848633
63,30.0,0.2857700382415124,0.01,0.99,0.36763453483581543
64,16.0,0.2800546374766822,0.01,0.99,0.3716714382171631
65,15.0,0.27445354472714856,0.01,0.99,0.3736858367919922
66,11.0,0.2689644738326056,0.01,0.99,0.3777163028717041
67,20.0,0.26358518435595346,0.01,0.99,0.37973594665527344
68,46.0,0.25831348066883436,0.01,0.99,0.3873460292816162
69,28.0,0.2531472110554577,0.01,0.99,0.3873460292816162
70,14.0,0.24808426683434853,0.01,0.99,0.3873460292816162
71,29.0,0.24312258149766156,0.01,0.99,0.40419721603393555
72,31.0,0.2382601298677083,0.01,0.99,0.4102492332458496
73,11.0,0.23349492727035415,0.01,0.99,0.41428303718566895
74,13.0,0.22882502872494706,0.01,0.99,0.41629886627197266
75,19.0,0.22424852815044813,0.01,0.99,0.42235732078552246
76,26.0,0.21976355758743915,0.01,0.99,0.42841219902038574
77,16.0,0.21536828643569036,0.01,0.99,0.4342184066772461
78,13.0,0.21106092070697655,0.01,0.99,0.43825268745422363
79,67.0,0.20683970229283702,0.01,0.99,0.45009374618530273
80,37.0,0.20270290824698028,0.01,0.99,0.45815610885620117
81,22.0,0.19864885008204067,0.01,0.99,0.46394801139831543
82,13.0,0.19467587308039985,0.01,0.99,0.4669792652130127
83,23.0,0.19078235561879187,0.01,0.99,0.4730212688446045
84,17.0,0.18696670850641603,0.01,0.99,0.47806763648986816
85,52.0,0.18322737433628772,0.01,0.99,0.49017763137817383
86,11.0,0.17956282684956196,0.01,0.99,0.4921998977661133
87,45.0,0.1759715703125707,0.01,0.99,0.5020508766174316
88,30.0,0.1724521389063193,0.01,0.99,0.5119166374206543
89,59.0,0.16900309612819292,0.01,0.99,0.522010326385498
90,15.0,0.16562303420562907,0.01,0.99,0.5258007049560547
91,16.0,0.16231057352151648,0.01,0.99,0.529000997543335
92,10.0,0.15906436205108615,0.01,0.99,0.5330440998077393
93,30.0,0.15588307481006441,0.01,0.99,0.541130781173706
94,14.0,0.15276541331386312,0.01,0.99,0.5456898212432861
95,25.0,0.14971010504758586,0.01,0.99,0.5517468452453613
96,22.0,0.14671590294663414,0.01,0.99,0.5567989349365234
97,25.0,0.14378158488770146,0.01,0.99,0.5628488063812256
98,48.0,0.14090595318994742,0.01,0.99,0.5709075927734375
99,10.0,0.13808783412614847,0.01,0.99,0.5746865272521973
100,48.0,0.13532607744362551,0.01,0.99,0.5827710628509521
101,49.0,0.132619555894753,0.01,0.99,0.5966882705688477
102,10.0,0.12996716477685794,0.01,0.99,0.6007399559020996
103,9.0,0.12736782148132078,0.01,0.99,0.6071383953094482
104,24.0,0.12482046505169436,0.01,0.99,0.6221487522125244
105,13.0,0.12232405575066048,0.01,0.99,0.6384968757629395
106,15.0,0.11987757463564727,0.01,0.99,0.6448469161987305
107,11.0,0.11748002314293432,0.01,0.99,0.6488409042358398
108,13.0,0.11513042268007563,0.01,0.99,0.6538701057434082
109,46.0,0.11282781422647412,0.01,0.99,0.6642012596130371
110,24.0,0.11057125794194463,0.01,0.99,0.6697320938110352
111,37.0,0.10835983278310574,0.01,0.99,0.6790785789489746
112,12.0,0.10619263612744362,0.01,0.99,0.6830770969390869
113,12.0,0.10406878340489474,0.01,0.99,0.686072826385498
114,25.0,0.10198740773679685,0.01,0.99,0.6920735836029053
115,15.0,0.09994765958206091,0.01,0.99,0.6950702667236328
116,62.0,0.0979487063904197,0.01,0.99,0.7100727558135986
117,28.0,0.0959897322626113,0.01,0.99,0.7161977291107178
118,18.0,0.09406993761735907,0.01,0.99,0.7202370166778564
119,29.0,0.0921885388650119,0.01,0.99,0.7283205986022949
120,11.0,0.09034476808771166,0.01,0.99,0.7321012020111084
121,31.0,0.08853787272595742,0.01,0.99,0.7390878200531006
122,24.0,0.08676711527143827,0.01,0.99,0.743121862411499
123,12.0,0.0850317729660095,0.01,0.99,0.7461552619934082
124,80.0,0.08333113750668932,0.01,0.99,0.7582612037658691
125,22.0,0.08166451475655553,0.01,0.99,0.7620396614074707
126,36.0,0.08003122446142442,0.01,0.99,0.769113302230835
127,24.0,0.07843059997219594,0.01,0.99,0.7731451988220215
128,11.0,0.07686198797275202,0.01,0.99,0.7751655578613281
129,35.0,0.07532474821329699,0.01,0.99,0.7812204360961914
130,14.0,0.07381825324903105,0.01,0.99,0.7832400798797607
131,25.0,0.07234188818405042,0.01,0.99,0.789290189743042
132,9.0,0.07089505042036941,0.01,0.99,0.7913098335266113
133,14.0,0.06947714941196202,0.01,0.99,0.7930727005004883
134,24.0,0.06808760642372277,0.01,0.99,0.7991201877593994
135,13.0,0.06672585429524831,0.01,0.99,0.8011376857757568
136,10.0,0.06539133720934334,0.01,0.99,0.803154468536377
137,54.0,0.06408351046515648,0.01,0.99,0.8129761219024658
138,12.0,0.06280184025585335,0.01,0.99,0.814993143081665
139,12.0,0.061545803450736285,0.01,0.99,0.8170120716094971
140,26.0,0.060314887381721555,0.01,0.99,0.8230607509613037
141,11.0,0.05910858963408712,0.01,0.99,0.824821949005127
142,11.0,0.05792641784140538,0.01,0.99,0.8288538455963135
143,20.0,0.05676788948457727,0.01,0.99,0.832880973815918
144,11.0,0.055632531694885724,0.01,0.99,0.8348953723907471
145,19.0,0.054519881060988006,0.01,0.99,0.8389263153076172
146,24.0,0.05342948343976824,0.01,0.99,0.8427038192749023
147,50.0,0.052360893770972874,0.01,0.99,0.8512718677520752
148,13.0,0.05131367589555342,0.01,0.99,0.8532869815826416
149,22.0,0.05028740237764235,0.01,0.99,0.8568224906921387
150,102.0,0.05,0.01,0.99,0.8729138374328613
151,15.0,0.05,0.01,0.99,0.874929666519165
152,11.0,0.05,0.01,0.99,0.8789622783660889
153,13.0,0.05,0.01,0.99,0.8809778690338135
154,15.0,0.05,0.01,0.99,0.8850107192993164
155,15.0,0.05,0.01,0.99,0.8870270252227783
156,12.0,0.05,0.01,0.99,0.8908114433288574
157,24.0,0.05,0.01,0.99,0.8948383331298828
158,10.0,0.05,0.01,0.99,0.8968551158905029
159,23.0,0.05,0.01,0.99,0.9008874893188477
160,13.0,0.05,0.01,0.99,0.904660701751709
161,13.0,0.05,0.01,0.99,0.9066779613494873
162,11.0,0.05,0.01,0.99,0.9086933135986328
163,27.0,0.05,0.01,0.99,0.9147336483001709
164,10.0,0.05,0.01,0.99,0.9167497158050537
165,13.0,0.05,0.01,0.99,0.9205236434936523
166,11.0,0.05,0.01,0.99,0.9225382804870605
167,47.0,0.05,0.01,0.99,0.9285757541656494
168,17.0,0.05,0.01,0.99,0.9285757541656494
169,12.0,0.05,0.01,0.99,0.9361944198608398
170,16.0,0.05,0.01,0.99,0.9361944198608398
171,12.0,0.05,0.01,0.99,0.9361944198608398
172,14.0,0.05,0.01,0.99,0.9361944198608398
173,69.0,0.05,0.01,0.99,0.9540176391601562
174,9.0,0.05,0.01,0.99,0.9560351371765137
175,13.0,0.05,0.01,0.99,0.9580533504486084
176,22.0,0.05,0.01,0.99,0.9620850086212158
177,47.0,0.05,0.01,0.99,0.9696521759033203
178,9.0,0.05,0.01,0.99,0.9716730117797852
179,37.0,0.05,0.01,0.99,0.9777145385742188
180,10.0,0.05,0.01,0.99,0.9797298908233643
181,49.0,0.05,0.01,0.99,0.9835014343261719
182,13.0,0.05,0.01,0.99,0.9835014343261719
183,9.0,0.05,0.01,0.99,0.9942774772644043
184,20.0,0.05,0.01,0.99,1.0173311233520508
185,12.0,0.05,0.01,0.99,1.0213847160339355
186,83.0,0.05,0.01,0.99,1.0373408794403076
187,10.0,0.05,0.01,0.99,1.0393691062927246
188,26.0,0.05,0.01,0.99,1.0472214221954346
189,13.0,0.05,0.01,0.99,1.051281213760376
190,9.0,0.05,0.01,0.99,1.0553274154663086
191,30.0,0.05,0.01,0.99,1.0631725788116455
192,10.0,0.05,0.01,0.99,1.065201759338379
193,29.0,0.05,0.01,0.99,1.0758466720581055
194,17.0,0.05,0.01,0.99,1.0809247493743896
195,51.0,0.05,0.01,0.99,1.0930571556091309
196,11.0,0.05,0.01,0.99,1.096846342086792
197,26.0,0.05,0.01,0.99,1.102916955947876
198,56.0,0.05,0.01,0.99,1.1200385093688965
199,11.0,0.05,0.01,0.99,1.124091625213623
200,54.0,0.05,0.01,0.99,1.136230230331421
201,11.0,0.05,0.01,0.99,1.1420495510101318
202,51.0,0.05,0.01,0.99,1.1542108058929443
203,11.0,0.05,0.01,0.99,1.156238317489624
204,68.0,0.05,0.01,0.99,1.1696794033050537
205,10.0,0.05,0.01,0.99,1.1738176345825195
206,19.0,0.05,0.01,0.99,1.1738176345825195
207,16.0,0.05,0.01,0.99,1.1738176345825195
208,24.0,0.05,0.01,0.99,1.1738176345825195
209,24.0,0.05,0.01,0.99,1.1895790100097656
210,10.0,0.05,0.01,0.99,1.1936166286468506
211,46.0,0.05,0.01,0.99,1.1996715068817139
212,55.0,0.05,0.01,0.99,1.209496259689331
213,37.0,0.05,0.01,0.99,1.2155449390411377
214,12.0,0.05,0.01,0.99,1.2195827960968018
215,11.0,0.05,0.01,0.99,1.2213470935821533
216,25.0,0.05,0.01,0.99,1.2273974418640137
217,48.0,0.05,0.01,0.99,1.2273974418640137
218,12.0,0.05,0.01,0.99,1.2390718460083008
219,13.0,0.05,0.01,0.99,1.2410945892333984
220,57.0,0.05,0.01,0.99,1.2511634826660156
221,12.0,0.05,0.01,0.99,1.2529265880584717
222,40.0,0.05,0.01,0.99,1.2529265880584717
223,12.0,0.05,0.01,0.99,1.2529265880584717
224,12.0,0.05,0.01,0.99,1.2529265880584717
225,25.0,0.05,0.01,0.99,1.2706809043884277
226,69.0,0.05,0.01,0.99,1.2812848091125488
227,9.0,0.05,0.01,0.99,1.2843129634857178
228,11.0,0.05,0.01,0.99,1.2843129634857178
229,11.0,0.05,0.01,0.99,1.2843129634857178
230,11.0,0.05,0.01,0.99,1.2843129634857178
231,13.0,0.05,0.01,0.99,1.2843129634857178
232,34.0,0.05,0.01,0.99,1.3002467155456543
233,12.0,0.05,0.01,0.99,1.3002467155456543
234,13.0,0.05,0.01,0.99,1.3002467155456543
235,20.0,0.05,0.01,0.99,1.3002467155456543
236,13.0,0.05,0.01,0.99,1.316089153289795
237,13.0,0.05,0.01,0.99,1.3181135654449463
238,11.0,0.05,0.01,0.99,1.3221542835235596
239,45.0,0.05,0.01,0.99,1.3282089233398438
240,13.0,0.05,0.01,0.99,1.3319976329803467
241,38.0,0.05,0.01,0.99,1.3392727375030518
242,12.0,0.05,0.01,0.99,1.343310832977295
243,67.0,0.05,0.01,0.99,1.3554153442382812
244,24.0,0.05,0.01,0.99,1.359457015991211
245,46.0,0.05,0.01,0.99,1.3677799701690674
246,20.0,0.05,0.01,0.99,1.3738417625427246
247,24.0,0.05,0.01,0.99,1.3789036273956299
248,12.0,0.05,0.01,0.99,1.382948875427246
249,15.0,0.05,0.01,0.99,1.3869857788085938
250,25.0,0.05,0.01,0.99,1.3869857788085938
251,22.0,0.05,0.01,0.99,1.3988115787506104
252,17.0,0.05,0.01,0.99,1.4028522968292236
253,18.0,0.05,0.01,0.99,1.4048755168914795
254,43.0,0.05,0.01,0.99,1.4147412776947021
255,18.0,0.05,0.01,0.99,1.418787956237793
256,17.0,0.05,0.01,0.99,1.4228253364562988
257,14.0,0.05,0.01,0.99,1.4266068935394287
258,11.0,0.05,0.01,0.99,1.4286222457885742
259,14.0,0.05,0.01,0.99,1.4286222457885742
260,17.0,0.05,0.01,0.99,1.4286222457885742
261,12.0,0.05,0.01,0.99,1.4286222457885742
262,11.0,0.05,0.01,0.99,1.4424917697906494
263,44.0,0.05,0.01,0.99,1.4499993324279785
264,28.0,0.05,0.01,0.99,1.4499993324279785
265,25.0,0.05,0.01,0.99,1.4622900485992432
266,27.0,0.05,0.01,0.99,1.4698872566223145
267,15.0,0.05,0.01,0.99,1.4739253520965576
268,22.0,0.05,0.01,0.99,1.4779746532440186
269,48.0,0.05,0.01,0.99,1.4860496520996094
270,10.0,0.05,0.01,0.99,1.4898300170898438
271,13.0,0.05,0.01,0.99,1.4898300170898438
272,63.0,0.05,0.01,0.99,1.4898300170898438
273,21.0,0.05,0.01,0.99,1.505610704421997
274,26.0,0.05,0.01,0.99,1.505610704421997
