episode,total_reward,epsilon,alpha,gamma,elapsed
1,22.0,1.0,0.1,0.99,0.0
2,14.0,0.995,0.1,0.99,0.016815662384033203
3,41.0,0.990025,0.1,0.99,0.016815662384033203
4,16.0,0.985074875,0.1,0.99,0.016815662384033203
5,30.0,0.9801495006250001,0.1,0.99,0.016815662384033203
6,14.0,0.9752487531218751,0.1,0.99,0.016815662384033203
7,15.0,0.9703725093562657,0.1,0.99,0.03034234046936035
8,22.0,0.9655206468094844,0.1,0.99,0.033551931381225586
9,41.0,0.960693043575437,0.1,0.99,0.03761148452758789
10,21.0,0.9558895783575597,0.1,0.99,0.040599822998046875
11,22.0,0.9511101304657719,0.1,0.99,0.04260110855102539
12,17.0,0.946354579813443,0.1,0.99,0.04561305046081543
13,14.0,0.9416228069143757,0.1,0.99,0.04760384559631348
14,14.0,0.9369146928798039,0.1,0.99,0.049604177474975586
15,22.0,0.9322301194154049,0.1,0.99,0.05214691162109375
16,25.0,0.9275689688183278,0.1,0.99,0.055181026458740234
17,26.0,0.9229311239742362,0.1,0.99,0.05819272994995117
18,12.0,0.918316468354365,0.1,0.99,0.06018328666687012
19,24.0,0.9137248860125932,0.1,0.99,0.06335639953613281
20,28.0,0.9091562615825302,0.1,0.99,0.06635403633117676
21,33.0,0.9046104802746175,0.1,0.99,0.07035970687866211
22,12.0,0.9000874278732445,0.1,0.99,0.07235145568847656
23,52.0,0.8955869907338783,0.1,0.99,0.07733416557312012
24,14.0,0.8911090557802088,0.1,0.99,0.08033132553100586
25,27.0,0.8866535105013078,0.1,0.99,0.08438277244567871
26,13.0,0.8822202429488013,0.1,0.99,0.08634328842163086
27,13.0,0.8778091417340573,0.1,0.99,0.08834433555603027
28,12.0,0.8734200960253871,0.1,0.99,0.09134316444396973
29,25.0,0.8690529955452602,0.1,0.99,0.0946953296661377
30,20.0,0.8647077305675338,0.1,0.99,0.09737706184387207
31,36.0,0.8603841919146962,0.1,0.99,0.09737706184387207
32,15.0,0.8560822709551227,0.1,0.99,0.09737706184387207
33,17.0,0.851801859600347,0.1,0.99,0.09737706184387207
34,16.0,0.8475428503023453,0.1,0.99,0.10816788673400879
35,19.0,0.8433051360508336,0.1,0.99,0.10816788673400879
36,12.0,0.8390886103705794,0.1,0.99,0.10816788673400879
37,10.0,0.8348931673187264,0.1,0.99,0.10816788673400879
38,13.0,0.8307187014821328,0.1,0.99,0.10816788673400879
39,13.0,0.8265651079747222,0.1,0.99,0.10816788673400879
40,26.0,0.8224322824348486,0.1,0.99,0.10816788673400879
41,11.0,0.8183201210226743,0.1,0.99,0.12395620346069336
42,18.0,0.8142285204175609,0.1,0.99,0.12395620346069336
43,16.0,0.810157377815473,0.1,0.99,0.12395620346069336
44,17.0,0.8061065909263957,0.1,0.99,0.12395620346069336
45,10.0,0.8020760579717637,0.1,0.99,0.12395620346069336
46,15.0,0.798065677681905,0.1,0.99,0.12395620346069336
47,14.0,0.7940753492934954,0.1,0.99,0.12395620346069336
48,12.0,0.7901049725470279,0.1,0.99,0.12395620346069336
49,16.0,0.7861544476842928,0.1,0.99,0.1413438320159912
50,38.0,0.7822236754458713,0.1,0.99,0.14534306526184082
51,16.0,0.778312557068642,0.1,0.99,0.14734411239624023
52,12.0,0.7744209942832988,0.1,0.99,0.1493396759033203
53,12.0,0.7705488893118823,0.1,0.99,0.15134334564208984
54,15.0,0.7666961448653229,0.1,0.99,0.15334033966064453
55,34.0,0.7628626641409962,0.1,0.99,0.15734148025512695
56,17.0,0.7590483508202912,0.1,0.99,0.15934038162231445
57,20.0,0.7552531090661897,0.1,0.99,0.1623380184173584
58,8.0,0.7514768435208588,0.1,0.99,0.16330981254577637
59,13.0,0.7477194593032545,0.1,0.99,0.16531085968017578
60,29.0,0.7439808620067382,0.1,0.99,0.1693434715270996
61,15.0,0.7402609576967045,0.1,0.99,0.17133855819702148
62,20.0,0.736559652908221,0.1,0.99,0.17133855819702148
63,20.0,0.7328768546436799,0.1,0.99,0.17133855819702148
64,19.0,0.7292124703704616,0.1,0.99,0.17133855819702148
65,11.0,0.7255664080186093,0.1,0.99,0.17133855819702148
66,20.0,0.7219385759785162,0.1,0.99,0.17133855819702148
67,67.0,0.7183288830986236,0.1,0.99,0.1872267723083496
68,65.0,0.7147372386831305,0.1,0.99,0.1872267723083496
69,17.0,0.7111635524897149,0.1,0.99,0.19729948043823242
70,32.0,0.7076077347272662,0.1,0.99,0.19729948043823242
71,14.0,0.7040696960536299,0.1,0.99,0.20300841331481934
72,30.0,0.7005493475733617,0.1,0.99,0.20300841331481934
73,20.0,0.697046600835495,0.1,0.99,0.20300841331481934
74,34.0,0.6935613678313175,0.1,0.99,0.20300841331481934
75,39.0,0.6900935609921609,0.1,0.99,0.20300841331481934
76,11.0,0.6866430931872001,0.1,0.99,0.21869874000549316
77,17.0,0.6832098777212641,0.1,0.99,0.21869874000549316
78,26.0,0.6797938283326578,0.1,0.99,0.21869874000549316
79,11.0,0.6763948591909945,0.1,0.99,0.21869874000549316
80,27.0,0.6730128848950395,0.1,0.99,0.21869874000549316
81,18.0,0.6696478204705644,0.1,0.99,0.21869874000549316
82,43.0,0.6662995813682115,0.1,0.99,0.23451495170593262
83,9.0,0.6629680834613705,0.1,0.99,0.23451495170593262
