episode,total_reward,epsilon,alpha,gamma,elapsed
1,22.0,1.0,0.01,0.95,0.003947734832763672
2,14.0,0.99,0.01,0.95,0.007983922958374023
3,41.0,0.9801,0.01,0.95,0.014020204544067383
4,16.0,0.9702989999999999,0.01,0.95,0.015778064727783203
5,30.0,0.96059601,0.01,0.95,0.019805908203125
6,44.0,0.9509900498999999,0.01,0.95,0.025844573974609375
7,12.0,0.9414801494009999,0.01,0.95,0.027858734130859375
8,29.0,0.9320653479069899,0.01,0.95,0.03163290023803711
9,20.0,0.92274469442792,0.01,0.95,0.03163290023803711
10,43.0,0.9135172474836407,0.01,0.95,0.03163290023803711
11,23.0,0.9043820750088043,0.01,0.95,0.03163290023803711
12,19.0,0.8953382542587163,0.01,0.95,0.04757285118103027
13,15.0,0.8863848717161291,0.01,0.95,0.04757285118103027
14,36.0,0.8775210229989678,0.01,0.95,0.05266594886779785
15,23.0,0.8687458127689781,0.01,0.95,0.05266594886779785
16,20.0,0.8600583546412883,0.01,0.95,0.06620669364929199
17,15.0,0.8514577710948754,0.01,0.95,0.06620669364929199
18,16.0,0.8429431933839266,0.01,0.95,0.06620669364929199
19,43.0,0.8345137614500874,0.01,0.95,0.06620669364929199
20,37.0,0.8261686238355865,0.01,0.95,0.08160281181335449
21,9.0,0.8179069375972307,0.01,0.95,0.08160281181335449
22,40.0,0.8097278682212583,0.01,0.95,0.08160281181335449
23,69.0,0.8016305895390458,0.01,0.95,0.09555768966674805
24,54.0,0.7936142836436553,0.01,0.95,0.09555768966674805
25,54.0,0.7856781408072188,0.01,0.95,0.11133217811584473
26,16.0,0.7778213593991465,0.01,0.95,0.11133217811584473
27,34.0,0.7700431458051551,0.01,0.95,0.11133217811584473
28,23.0,0.7623427143471035,0.01,0.95,0.11133217811584473
29,16.0,0.7547192872036325,0.01,0.95,0.11133217811584473
30,30.0,0.7471720943315961,0.01,0.95,0.12741756439208984
31,16.0,0.7397003733882802,0.01,0.95,0.12741756439208984
32,22.0,0.7323033696543974,0.01,0.95,0.12741756439208984
33,12.0,0.7249803359578534,0.01,0.95,0.12741756439208984
34,27.0,0.7177305325982748,0.01,0.95,0.12741756439208984
35,16.0,0.7105532272722921,0.01,0.95,0.1431288719177246
36,14.0,0.7034476949995692,0.01,0.95,0.1431288719177246
37,12.0,0.6964132180495735,0.01,0.95,0.1431288719177246
38,11.0,0.6894490858690777,0.01,0.95,0.1431288719177246
39,14.0,0.682554595010387,0.01,0.95,0.1431288719177246
40,27.0,0.6757290490602831,0.01,0.95,0.1431288719177246
41,12.0,0.6689717585696803,0.01,0.95,0.15898656845092773
