episode,total_reward,epsilon,alpha,gamma,elapsed
1,22.0,1.0,0.1,0.99,0.0
2,14.0,0.995,0.1,0.99,0.0
3,23.0,0.990025,0.1,0.99,0.015737056732177734
4,57.0,0.985074875,0.1,0.99,0.019756078720092773
5,24.0,0.9801495006250001,0.1,0.99,0.019756078720092773
6,31.0,0.9752487531218751,0.1,0.99,0.019756078720092773
7,31.0,0.9703725093562657,0.1,0.99,0.035570621490478516
8,13.0,0.9655206468094844,0.1,0.99,0.03757286071777344
9,24.0,0.960693043575437,0.1,0.99,0.04057049751281738
10,25.0,0.9558895783575597,0.1,0.99,0.044569969177246094
11,28.0,0.9511101304657719,0.1,0.99,0.04879617691040039
12,14.0,0.946354579813443,0.1,0.99,0.0507969856262207
13,16.0,0.9416228069143757,0.1,0.99,0.05379891395568848
14,26.0,0.9369146928798039,0.1,0.99,0.05679750442504883
15,34.0,0.9322301194154049,0.1,0.99,0.06219744682312012
16,11.0,0.9275689688183278,0.1,0.99,0.06542491912841797
17,13.0,0.9229311239742362,0.1,0.99,0.06742572784423828
18,36.0,0.918316468354365,0.1,0.99,0.0714273452758789
19,26.0,0.9137248860125932,0.1,0.99,0.0754251480102539
20,12.0,0.9091562615825302,0.1,0.99,0.0777585506439209
21,15.0,0.9046104802746175,0.1,0.99,0.08080005645751953
22,25.0,0.9000874278732445,0.1,0.99,0.08379578590393066
23,12.0,0.8955869907338783,0.1,0.99,0.08679056167602539
24,15.0,0.8911090557802088,0.1,0.99,0.08879327774047852
25,17.0,0.8866535105013078,0.1,0.99,0.09179568290710449
26,37.0,0.8822202429488013,0.1,0.99,0.09313702583312988
27,20.0,0.8778091417340573,0.1,0.99,0.09313702583312988
28,34.0,0.8734200960253871,0.1,0.99,0.09313702583312988
29,13.0,0.8690529955452602,0.1,0.99,0.09313702583312988
30,42.0,0.8647077305675338,0.1,0.99,0.10848641395568848
31,41.0,0.8603841919146962,0.1,0.99,0.10848641395568848
32,29.0,0.8560822709551227,0.1,0.99,0.10848641395568848
33,20.0,0.851801859600347,0.1,0.99,0.10848641395568848
34,57.0,0.8475428503023453,0.1,0.99,0.12430405616760254
35,41.0,0.8433051360508336,0.1,0.99,0.13443946838378906
36,19.0,0.8390886103705794,0.1,0.99,0.13443946838378906
37,10.0,0.8348931673187264,0.1,0.99,0.14016270637512207
38,31.0,0.8307187014821328,0.1,0.99,0.14016270637512207
39,81.0,0.8265651079747222,0.1,0.99,0.14016270637512207
40,13.0,0.8224322824348486,0.1,0.99,0.15909528732299805
41,12.0,0.8183201210226743,0.1,0.99,0.16312074661254883
42,30.0,0.8142285204175609,0.1,0.99,0.16712355613708496
43,19.0,0.810157377815473,0.1,0.99,0.17012691497802734
44,25.0,0.8061065909263957,0.1,0.99,0.17380547523498535
45,14.0,0.8020760579717637,0.1,0.99,0.17680907249450684
46,11.0,0.798065677681905,0.1,0.99,0.17880797386169434
47,11.0,0.7940753492934954,0.1,0.99,0.18080830574035645
48,15.0,0.7901049725470279,0.1,0.99,0.18280959129333496
49,19.0,0.7861544476842928,0.1,0.99,0.18580412864685059
50,12.0,0.7822236754458713,0.1,0.99,0.18780779838562012
51,9.0,0.778312557068642,0.1,0.99,0.18980050086975098
52,12.0,0.7744209942832988,0.1,0.99,0.19180774688720703
53,25.0,0.7705488893118823,0.1,0.99,0.19580483436584473
54,13.0,0.7666961448653229,0.1,0.99,0.1977999210357666
55,34.0,0.7628626641409962,0.1,0.99,0.20180535316467285
56,30.0,0.7590483508202912,0.1,0.99,0.20512747764587402
57,23.0,0.7552531090661897,0.1,0.99,0.20512747764587402
58,55.0,0.7514768435208588,0.1,0.99,0.20512747764587402
59,31.0,0.7477194593032545,0.1,0.99,0.20512747764587402
60,23.0,0.7439808620067382,0.1,0.99,0.22051024436950684
61,27.0,0.7402609576967045,0.1,0.99,0.22051024436950684
62,17.0,0.736559652908221,0.1,0.99,0.22051024436950684
63,24.0,0.7328768546436799,0.1,0.99,0.22051024436950684
64,35.0,0.7292124703704616,0.1,0.99,0.23642897605895996
65,11.0,0.7255664080186093,0.1,0.99,0.23642897605895996
