episode,total_reward,epsilon,alpha,gamma,elapsed
165,38.0,0.05,0.1,0.95,0.6872749328613281
166,34.0,0.05,0.1,0.95,0.6872749328613281
167,39.0,0.05,0.1,0.95,0.6872749328613281
168,58.0,0.05,0.1,0.95,0.702984094619751
169,31.0,0.05,0.1,0.95,0.702984094619751
170,10.0,0.05,0.1,0.95,0.7147493362426758
171,41.0,0.05,0.1,0.95,0.7207062244415283
172,58.0,0.05,0.1,0.95,0.7227208614349365
173,48.0,0.05,0.1,0.95,0.7344012260437012
174,27.0,0.05,0.1,0.95,0.7344012260437012
175,63.0,0.05,0.1,0.95,0.7344012260437012
176,28.0,0.05,0.1,0.95,0.7502255439758301
177,33.0,0.05,0.1,0.95,0.7502255439758301
178,28.0,0.05,0.1,0.95,0.7502255439758301
179,35.0,0.05,0.1,0.95,0.7502255439758301
180,51.0,0.05,0.1,0.95,0.7661073207855225
181,53.0,0.05,0.1,0.95,0.7661073207855225
182,34.0,0.05,0.1,0.95,0.7661073207855225
183,16.0,0.05,0.1,0.95,0.7822237014770508
184,9.0,0.05,0.1,0.95,0.7822237014770508
185,45.0,0.05,0.1,0.95,0.7822237014770508
186,36.0,0.05,0.1,0.95,0.7822237014770508
187,67.0,0.05,0.1,0.95,0.7981858253479004
188,54.0,0.05,0.1,0.95,0.7981858253479004
189,36.0,0.05,0.1,0.95,0.8140783309936523
190,50.0,0.05,0.1,0.95,0.8151247501373291
191,40.0,0.05,0.1,0.95,0.8151247501373291
192,54.0,0.05,0.1,0.95,0.846215009689331
193,50.0,0.05,0.1,0.95,0.8543801307678223
194,41.0,0.05,0.1,0.95,0.8659706115722656
195,9.0,0.05,0.1,0.95,0.8690047264099121
196,57.0,0.05,0.1,0.95,0.892798900604248
197,39.0,0.05,0.1,0.95,0.892798900604248
198,40.0,0.05,0.1,0.95,0.892798900604248
199,39.0,0.05,0.1,0.95,0.9150147438049316
200,10.0,0.05,0.1,0.95,0.9210736751556396
201,33.0,0.05,0.1,0.95,0.9369959831237793
202,38.0,0.05,0.1,0.95,0.9766416549682617
203,46.0,0.05,0.1,0.95,0.9930968284606934
204,39.0,0.05,0.1,0.95,1.0071170330047607
205,9.0,0.05,0.1,0.95,1.013244867324829
206,40.0,0.05,0.1,0.95,1.061584711074829
207,55.0,0.05,0.1,0.95,1.07454514503479
208,34.0,0.05,0.1,0.95,1.0806009769439697
209,12.0,0.05,0.1,0.95,1.0806009769439697
210,35.0,0.05,0.1,0.95,1.0933482646942139
211,8.0,0.05,0.1,0.95,1.0953497886657715
212,40.0,0.05,0.1,0.95,1.1023709774017334
213,37.0,0.05,0.1,0.95,1.1097912788391113
214,29.0,0.05,0.1,0.95,1.1153199672698975
215,41.0,0.05,0.1,0.95,1.1223382949829102
216,51.0,0.05,0.1,0.95,1.123338222503662
217,25.0,0.05,0.1,0.95,1.134251356124878
218,30.0,0.05,0.1,0.95,1.1393554210662842
219,57.0,0.05,0.1,0.95,1.1506588459014893
220,37.0,0.05,0.1,0.95,1.154693365097046
221,50.0,0.05,0.1,0.95,1.154693365097046
222,53.0,0.05,0.1,0.95,1.1701459884643555
223,10.0,0.05,0.1,0.95,1.1789219379425049
224,72.0,0.05,0.1,0.95,1.1888673305511475
225,25.0,0.05,0.1,0.95,1.1929097175598145
226,44.0,0.05,0.1,0.95,1.2017104625701904
227,8.0,0.05,0.1,0.95,1.2037315368652344
228,47.0,0.05,0.1,0.95,1.2037315368652344
229,41.0,0.05,0.1,0.95,1.2195394039154053
230,77.0,0.05,0.1,0.95,1.2324275970458984
231,74.0,0.05,0.1,0.95,1.2492907047271729
232,40.0,0.05,0.1,0.95,1.2533204555511475
233,39.0,0.05,0.1,0.95,1.2649524211883545
234,34.0,0.05,0.1,0.95,1.2710237503051758
235,8.0,0.05,0.1,0.95,1.2750632762908936
236,36.0,0.05,0.1,0.95,1.2808728218078613
237,10.0,0.05,0.1,0.95,1.2828927040100098
238,69.0,0.05,0.1,0.95,1.2849109172821045
239,43.0,0.05,0.1,0.95,1.300232172012329
240,61.0,0.05,0.1,0.95,1.3125567436218262
241,37.0,0.05,0.1,0.95,1.3176448345184326
242,11.0,0.05,0.1,0.95,1.3176448345184326
243,49.0,0.05,0.1,0.95,1.3283209800720215
244,9.0,0.05,0.1,0.95,1.3351750373840332
245,40.0,0.05,0.1,0.95,1.3412318229675293
246,36.0,0.05,0.1,0.95,1.3502371311187744
247,44.0,0.05,0.1,0.95,1.3573875427246094
248,34.0,0.05,0.1,0.95,1.3634583950042725
249,28.0,0.05,0.1,0.95,1.36952543258667
250,45.0,0.05,0.1,0.95,1.3790829181671143
251,38.0,0.05,0.1,0.95,1.3864600658416748
252,39.0,0.05,0.1,0.95,1.39487886428833
253,42.0,0.05,0.1,0.95,1.4028890132904053
254,8.0,0.05,0.1,0.95,1.4063301086425781
255,27.0,0.05,0.1,0.95,1.4123966693878174
256,38.0,0.05,0.1,0.95,1.4179580211639404
257,53.0,0.05,0.1,0.95,1.4277894496917725
258,34.0,0.05,0.1,0.95,1.4298095703125
259,27.0,0.05,0.1,0.95,1.4421215057373047
260,10.0,0.05,0.1,0.95,1.4441440105438232
261,31.0,0.05,0.1,0.95,1.4441440105438232
262,93.0,0.05,0.1,0.95,1.455003023147583
263,43.0,0.05,0.1,0.95,1.4695627689361572
264,9.0,0.05,0.1,0.95,1.4695627689361572
265,41.0,0.05,0.1,0.95,1.4695627689361572
266,52.0,0.05,0.1,0.95,1.4852321147918701
267,41.0,0.05,0.1,0.95,1.4852321147918701
268,25.0,0.05,0.1,0.95,1.4852321147918701
269,12.0,0.05,0.1,0.95,1.4852321147918701
270,42.0,0.05,0.1,0.95,1.5010120868682861
271,40.0,0.05,0.1,0.95,1.5107836723327637
272,51.0,0.05,0.1,0.95,1.519144058227539
273,39.0,0.05,0.1,0.95,1.519144058227539
274,51.0,0.05,0.1,0.95,1.53769850730896
275,45.0,0.05,0.1,0.95,1.546722412109375
276,8.0,0.05,0.1,0.95,1.5504870414733887
277,58.0,0.05,0.1,0.95,1.5504870414733887
278,30.0,0.05,0.1,0.95,1.5504870414733887
279,46.0,0.05,0.1,0.95,1.5645661354064941
280,33.0,0.05,0.1,0.95,1.5645661354064941
281,51.0,0.05,0.1,0.95,1.5806119441986084
282,13.0,0.05,0.1,0.95,1.5806119441986084
283,22.0,0.05,0.1,0.95,1.5806119441986084
284,8.0,0.05,0.1,0.95,1.5806119441986084
285,25.0,0.05,0.1,0.95,1.5806119441986084
286,9.0,0.05,0.1,0.95,1.5806119441986084
287,40.0,0.05,0.1,0.95,1.603689193725586
288,43.0,0.05,0.1,0.95,1.6097323894500732
289,59.0,0.05,0.1,0.95,1.6182875633239746
290,34.0,0.05,0.1,0.95,1.6223149299621582
291,25.0,0.05,0.1,0.95,1.626345157623291
292,42.0,0.05,0.1,0.95,1.6278581619262695
293,10.0,0.05,0.1,0.95,1.6278581619262695
294,34.0,0.05,0.1,0.95,1.6278581619262695
295,51.0,0.05,0.1,0.95,1.6436519622802734
296,26.0,0.05,0.1,0.95,1.6497719287872314
297,66.0,0.05,0.1,0.95,1.6594648361206055
298,56.0,0.05,0.1,0.95,1.6663482189178467
299,36.0,0.05,0.1,0.95,1.6663482189178467
300,38.0,0.05,0.1,0.95,1.675166368484497
301,37.0,0.05,0.1,0.95,1.675166368484497
302,10.0,0.05,0.1,0.95,1.675166368484497
303,41.0,0.05,0.1,0.95,1.6910030841827393
304,51.0,0.05,0.1,0.95,1.6910030841827393
305,44.0,0.05,0.1,0.95,1.7067177295684814
306,48.0,0.05,0.1,0.95,1.7067177295684814
307,38.0,0.05,0.1,0.95,1.7162108421325684
308,39.0,0.05,0.1,0.95,1.7225451469421387
309,9.0,0.05,0.1,0.95,1.7225451469421387
310,51.0,0.05,0.1,0.95,1.7225451469421387
311,42.0,0.05,0.1,0.95,1.7225451469421387
312,42.0,0.05,0.1,0.95,1.738656759262085
313,34.0,0.05,0.1,0.95,1.738656759262085
314,42.0,0.05,0.1,0.95,1.7564868927001953
315,45.0,0.05,0.1,0.95,1.76454496383667
316,63.0,0.05,0.1,0.95,1.774364709854126
317,47.0,0.05,0.1,0.95,1.7804195880889893
318,48.0,0.05,0.1,0.95,1.7862181663513184
319,9.0,0.05,0.1,0.95,1.793677568435669
320,50.0,0.05,0.1,0.95,1.8017537593841553
321,45.0,0.05,0.1,0.95,1.8098275661468506
322,61.0,0.05,0.1,0.95,1.8235015869140625
323,8.0,0.05,0.1,0.95,1.8235015869140625
324,28.0,0.05,0.1,0.95,1.8235015869140625
325,52.0,0.05,0.1,0.95,1.8412139415740967
326,65.0,0.05,0.1,0.95,1.8530755043029785
327,9.0,0.05,0.1,0.95,1.855095624923706
328,56.0,0.05,0.1,0.95,1.8668503761291504
329,20.0,0.05,0.1,0.95,1.87088942527771
330,8.0,0.05,0.1,0.95,1.8749303817749023
331,66.0,0.05,0.1,0.95,1.8860087394714355
332,35.0,0.05,0.1,0.95,1.8940820693969727
333,47.0,0.05,0.1,0.95,1.9021804332733154
334,12.0,0.05,0.1,0.95,1.9042026996612549
335,46.0,0.05,0.1,0.95,1.913710117340088
336,51.0,0.05,0.1,0.95,1.923168420791626
337,42.0,0.05,0.1,0.95,1.930178165435791
338,58.0,0.05,0.1,0.95,1.9381780624389648
339,49.0,0.05,0.1,0.95,1.9396355152130127
340,36.0,0.05,0.1,0.95,1.9396355152130127
341,23.0,0.05,0.1,0.95,1.9550414085388184
342,9.0,0.05,0.1,0.95,1.9550414085388184
343,44.0,0.05,0.1,0.95,1.9550414085388184
344,25.0,0.05,0.1,0.95,1.9550414085388184
345,39.0,0.05,0.1,0.95,1.9711785316467285
346,47.0,0.05,0.1,0.95,1.9711785316467285
347,27.0,0.05,0.1,0.95,1.9711785316467285
348,49.0,0.05,0.1,0.95,1.9873104095458984
349,39.0,0.05,0.1,0.95,1.9873104095458984
350,47.0,0.05,0.1,0.95,2.002997398376465
351,39.0,0.05,0.1,0.95,2.002997398376465
352,10.0,0.05,0.1,0.95,2.002997398376465
353,37.0,0.05,0.1,0.95,2.016381025314331
354,50.0,0.05,0.1,0.95,2.0189106464385986
355,39.0,0.05,0.1,0.95,2.0189106464385986
356,54.0,0.05,0.1,0.95,2.034858226776123
357,69.0,0.05,0.1,0.95,2.034858226776123
358,41.0,0.05,0.1,0.95,2.050725221633911
359,9.0,0.05,0.1,0.95,2.050725221633911
360,41.0,0.05,0.1,0.95,2.050725221633911
361,39.0,0.05,0.1,0.95,2.050725221633911
362,46.0,0.05,0.1,0.95,2.0666651725769043
363,59.0,0.05,0.1,0.95,2.0666651725769043
364,40.0,0.05,0.1,0.95,2.082465410232544
365,40.0,0.05,0.1,0.95,2.082465410232544
366,45.0,0.05,0.1,0.95,2.082465410232544
367,37.0,0.05,0.1,0.95,2.09964656829834
368,42.0,0.05,0.1,0.95,2.09964656829834
369,68.0,0.05,0.1,0.95,2.1165173053741455
370,38.0,0.05,0.1,0.95,2.1165173053741455
371,9.0,0.05,0.1,0.95,2.1165173053741455
372,36.0,0.05,0.1,0.95,2.13043475151062
373,10.0,0.05,0.1,0.95,2.13043475151062
374,54.0,0.05,0.1,0.95,2.13043475151062
375,24.0,0.05,0.1,0.95,2.13043475151062
376,11.0,0.05,0.1,0.95,2.146467447280884
377,39.0,0.05,0.1,0.95,2.146467447280884
378,51.0,0.05,0.1,0.95,2.146467447280884
379,10.0,0.05,0.1,0.95,2.1642136573791504
380,48.0,0.05,0.1,0.95,2.170257568359375
381,40.0,0.05,0.1,0.95,2.1780591011047363
382,47.0,0.05,0.1,0.95,2.1873247623443604
383,50.0,0.05,0.1,0.95,2.2039036750793457
384,56.0,0.05,0.1,0.95,2.2188053131103516
385,54.0,0.05,0.1,0.95,2.2329561710357666
386,67.0,0.05,0.1,0.95,2.2481350898742676
387,32.0,0.05,0.1,0.95,2.255963087081909
388,42.0,0.05,0.1,0.95,2.2680718898773193
389,35.0,0.05,0.1,0.95,2.277944564819336
390,39.0,0.05,0.1,0.95,2.287795066833496
391,9.0,0.05,0.1,0.95,2.2918379306793213
392,24.0,0.05,0.1,0.95,2.2979094982147217
393,10.0,0.05,0.1,0.95,2.3019583225250244
394,31.0,0.05,0.1,0.95,2.3077728748321533
395,28.0,0.05,0.1,0.95,2.3138551712036133
396,34.0,0.05,0.1,0.95,2.3209338188171387
397,11.0,0.05,0.1,0.95,2.324965715408325
398,28.0,0.05,0.1,0.95,2.33302903175354
399,24.0,0.05,0.1,0.95,2.3408594131469727
400,9.0,0.05,0.1,0.95,2.3469314575195312
401,93.0,0.05,0.1,0.95,2.3727126121520996
402,14.0,0.05,0.1,0.95,2.3762593269348145
403,49.0,0.05,0.1,0.95,2.388413429260254
404,52.0,0.05,0.1,0.95,2.3982791900634766
405,39.0,0.05,0.1,0.95,2.4104292392730713
406,29.0,0.05,0.1,0.95,2.4167721271514893
407,9.0,0.05,0.1,0.95,2.4208221435546875
408,39.0,0.05,0.1,0.95,2.4316961765289307
409,36.0,0.05,0.1,0.95,2.4418954849243164
410,10.0,0.05,0.1,0.95,2.4458956718444824
411,60.0,0.05,0.1,0.95,2.4623610973358154
412,43.0,0.05,0.1,0.95,2.4704396724700928
413,34.0,0.05,0.1,0.95,2.4800384044647217
414,38.0,0.05,0.1,0.95,2.4878599643707275
415,8.0,0.05,0.1,0.95,2.49189829826355
416,42.0,0.05,0.1,0.95,2.501991033554077
417,47.0,0.05,0.1,0.95,2.513901472091675
418,71.0,0.05,0.1,0.95,2.529073715209961
419,35.0,0.05,0.1,0.95,2.5348763465881348
420,42.0,0.05,0.1,0.95,2.5429530143737793
421,25.0,0.05,0.1,0.95,2.5490193367004395
422,27.0,0.05,0.1,0.95,2.560555934906006
423,37.0,0.05,0.1,0.95,2.5691187381744385
424,10.0,0.05,0.1,0.95,2.5721468925476074
425,37.0,0.05,0.1,0.95,2.5793094635009766
426,41.0,0.05,0.1,0.95,2.589308738708496
427,9.0,0.05,0.1,0.95,2.589308738708496
428,72.0,0.05,0.1,0.95,2.6136586666107178
429,55.0,0.05,0.1,0.95,2.6273128986358643
430,41.0,0.05,0.1,0.95,2.6343092918395996
431,46.0,0.05,0.1,0.95,2.642937660217285
432,37.0,0.05,0.1,0.95,2.6499886512756348
433,33.0,0.05,0.1,0.95,2.656024932861328
434,41.0,0.05,0.1,0.95,2.6628477573394775
435,29.0,0.05,0.1,0.95,2.668907642364502
436,33.0,0.05,0.1,0.95,2.6775577068328857
437,64.0,0.05,0.1,0.95,2.6896729469299316
438,10.0,0.05,0.1,0.95,2.6945528984069824
439,53.0,0.05,0.1,0.95,2.7093169689178467
440,42.0,0.05,0.1,0.95,2.7163021564483643
441,10.0,0.05,0.1,0.95,2.7198410034179688
442,40.0,0.05,0.1,0.95,2.7284741401672363
443,61.0,0.05,0.1,0.95,2.739920139312744
444,49.0,0.05,0.1,0.95,2.749612331390381
445,59.0,0.05,0.1,0.95,2.806478261947632
446,35.0,0.05,0.1,0.95,2.814911127090454
447,10.0,0.05,0.1,0.95,2.8184494972229004
448,69.0,0.05,0.1,0.95,2.8608860969543457
449,35.0,0.05,0.1,0.95,2.8707735538482666
450,12.0,0.05,0.1,0.95,2.8761212825775146
451,25.0,0.05,0.1,0.95,2.884164810180664
452,48.0,0.05,0.1,0.95,2.923478364944458
453,59.0,0.05,0.1,0.95,2.9355926513671875
454,43.0,0.05,0.1,0.95,2.948995351791382
455,28.0,0.05,0.1,0.95,2.9841551780700684
456,46.0,0.05,0.1,0.95,3.000276803970337
457,47.0,0.05,0.1,0.95,3.0326266288757324
458,8.0,0.05,0.1,0.95,3.03965425491333
459,36.0,0.05,0.1,0.95,3.0516016483306885
460,65.0,0.05,0.1,0.95,3.1007673740386963
461,36.0,0.05,0.1,0.95,3.1135857105255127
462,10.0,0.05,0.1,0.95,3.1165823936462402
463,33.0,0.05,0.1,0.95,3.128528118133545
464,49.0,0.05,0.1,0.95,3.149193525314331
465,63.0,0.05,0.1,0.95,3.1692352294921875
466,47.0,0.05,0.1,0.95,3.1862401962280273
467,40.0,0.05,0.1,0.95,3.1991260051727295
468,31.0,0.05,0.1,0.95,3.2093539237976074
469,62.0,0.05,0.1,0.95,3.223886013031006
470,48.0,0.05,0.1,0.95,3.240633726119995
471,57.0,0.05,0.1,0.95,3.254627227783203
472,52.0,0.05,0.1,0.95,3.27043080329895
473,57.0,0.05,0.1,0.95,3.292598009109497
474,53.0,0.05,0.1,0.95,3.334904432296753
475,9.0,0.05,0.1,0.95,3.3369266986846924
476,28.0,0.05,0.1,0.95,3.3492987155914307
477,41.0,0.05,0.1,0.95,3.36527681350708
478,10.0,0.05,0.1,0.95,3.368271827697754
479,28.0,0.05,0.1,0.95,3.377592086791992
480,35.0,0.05,0.1,0.95,3.391749620437622
481,42.0,0.05,0.1,0.95,3.4063401222229004
482,10.0,0.05,0.1,0.95,3.412813663482666
483,57.0,0.05,0.1,0.95,3.435286283493042
484,45.0,0.05,0.1,0.95,3.4563491344451904
485,51.0,0.05,0.1,0.95,3.4798049926757812
486,44.0,0.05,0.1,0.95,3.498457670211792
487,97.0,0.05,0.1,0.95,3.526531457901001
488,46.0,0.05,0.1,0.95,3.5502841472625732
489,24.0,0.05,0.1,0.95,3.558353900909424
490,59.0,0.05,0.1,0.95,3.5811257362365723
491,41.0,0.05,0.1,0.95,3.6005594730377197
492,71.0,0.05,0.1,0.95,3.6325929164886475
493,35.0,0.05,0.1,0.95,3.6466684341430664
494,9.0,0.05,0.1,0.95,3.6517271995544434
