episode,total_reward,epsilon,alpha,gamma,elapsed
1,22.0,1.0,0.05,0.95,0.0
2,14.0,0.98,0.05,0.95,0.01613450050354004
3,17.0,0.9603999999999999,0.05,0.95,0.020168304443359375
4,12.0,0.9411919999999999,0.05,0.95,0.020168304443359375
5,10.0,0.9223681599999999,0.05,0.95,0.020168304443359375
6,16.0,0.9039207967999998,0.05,0.95,0.020168304443359375
7,23.0,0.8858423808639998,0.05,0.95,0.020168304443359375
8,27.0,0.8681255332467198,0.05,0.95,0.03204154968261719
9,16.0,0.8507630225817854,0.05,0.95,0.03204154968261719
10,28.0,0.8337477621301497,0.05,0.95,0.03204154968261719
11,23.0,0.8170728068875467,0.05,0.95,0.03204154968261719
12,12.0,0.8007313507497957,0.05,0.95,0.03204154968261719
13,30.0,0.7847167237347998,0.05,0.95,0.0480959415435791
14,24.0,0.7690223892601038,0.05,0.95,0.0480959415435791
15,22.0,0.7536419414749017,0.05,0.95,0.0480959415435791
16,17.0,0.7385691026454037,0.05,0.95,0.0480959415435791
17,16.0,0.7237977205924956,0.05,0.95,0.06384396553039551
18,17.0,0.7093217661806457,0.05,0.95,0.06384396553039551
19,44.0,0.6951353308570327,0.05,0.95,0.06384396553039551
20,21.0,0.6812326242398921,0.05,0.95,0.06384396553039551
21,23.0,0.6676079717550942,0.05,0.95,0.06384396553039551
22,11.0,0.6542558123199923,0.05,0.95,0.07979440689086914
23,18.0,0.6411706960735924,0.05,0.95,0.07979440689086914
24,14.0,0.6283472821521205,0.05,0.95,0.07979440689086914
25,11.0,0.6157803365090782,0.05,0.95,0.07979440689086914
26,10.0,0.6034647297788965,0.05,0.95,0.07979440689086914
27,15.0,0.5913954351833186,0.05,0.95,0.07979440689086914
28,54.0,0.5795675264796523,0.05,0.95,0.09584403038024902
29,32.0,0.5679761759500592,0.05,0.95,0.09584403038024902
30,12.0,0.5566166524310581,0.05,0.95,0.09584403038024902
31,10.0,0.5454843193824369,0.05,0.95,0.09584403038024902
32,23.0,0.5345746329947881,0.05,0.95,0.11192154884338379
33,9.0,0.5238831403348924,0.05,0.95,0.11297392845153809
34,11.0,0.5134054775281945,0.05,0.95,0.11297392845153809
35,13.0,0.5031373679776306,0.05,0.95,0.11297392845153809
36,33.0,0.493074620618078,0.05,0.95,0.11297392845153809
37,67.0,0.48321312820571644,0.05,0.95,0.12773704528808594
38,23.0,0.4735488656416021,0.05,0.95,0.12773704528808594
39,29.0,0.46407788832877006,0.05,0.95,0.12773704528808594
40,17.0,0.45479633056219465,0.05,0.95,0.12773704528808594
41,25.0,0.44570040395095073,0.05,0.95,0.14360547065734863
42,11.0,0.4367863958719317,0.05,0.95,0.14360547065734863
43,12.0,0.42805066795449304,0.05,0.95,0.14360547065734863
44,28.0,0.41948965459540316,0.05,0.95,0.14360547065734863
45,20.0,0.4110998615034951,0.05,0.95,0.14360547065734863
46,24.0,0.4028778642734252,0.05,0.95,0.14360547065734863
47,61.0,0.39482030698795667,0.05,0.95,0.1595768928527832
48,11.0,0.38692390084819756,0.05,0.95,0.1595768928527832
49,14.0,0.3791854228312336,0.05,0.95,0.1595768928527832
50,14.0,0.37160171437460887,0.05,0.95,0.1595768928527832
51,11.0,0.3641696800871167,0.05,0.95,0.1595768928527832
52,16.0,0.35688628648537435,0.05,0.95,0.17540884017944336
53,58.0,0.34974856075566685,0.05,0.95,0.1788630485534668
54,10.0,0.3427535895405535,0.05,0.95,0.1788630485534668
55,21.0,0.33589851774974244,0.05,0.95,0.1788630485534668
56,62.0,0.3291805473947476,0.05,0.95,0.19144701957702637
57,14.0,0.32259693644685267,0.05,0.95,0.19144701957702637
58,65.0,0.3161449977179156,0.05,0.95,0.19144701957702637
59,19.0,0.3098220977635573,0.05,0.95,0.20747900009155273
60,11.0,0.30362565580828615,0.05,0.95,0.20747900009155273
61,23.0,0.2975531426921204,0.05,0.95,0.20747900009155273
62,23.0,0.291602079838278,0.05,0.95,0.20747900009155273
63,26.0,0.2857700382415124,0.05,0.95,0.20747900009155273
64,18.0,0.2800546374766822,0.05,0.95,0.20747900009155273
65,28.0,0.27445354472714856,0.05,0.95,0.22324323654174805
66,25.0,0.2689644738326056,0.05,0.95,0.22324323654174805
67,52.0,0.26358518435595346,0.05,0.95,0.22324323654174805
68,34.0,0.25831348066883436,0.05,0.95,0.23913788795471191
69,9.0,0.2531472110554577,0.05,0.95,0.23913788795471191
70,42.0,0.24808426683434853,0.05,0.95,0.23913788795471191
71,20.0,0.24312258149766156,0.05,0.95,0.23913788795471191
72,44.0,0.2382601298677083,0.05,0.95,0.2561366558074951
73,13.0,0.23349492727035415,0.05,0.95,0.2561366558074951
74,45.0,0.22882502872494706,0.05,0.95,0.2561366558074951
75,18.0,0.22424852815044813,0.05,0.95,0.2561366558074951
76,14.0,0.21976355758743915,0.05,0.95,0.2561366558074951
77,29.0,0.21536828643569036,0.05,0.95,0.27084922790527344
78,11.0,0.21106092070697655,0.05,0.95,0.27084922790527344
79,32.0,0.20683970229283702,0.05,0.95,0.27084922790527344
80,27.0,0.20270290824698028,0.05,0.95,0.27906346321105957
81,54.0,0.19864885008204067,0.05,0.95,0.2867410182952881
82,47.0,0.19467587308039985,0.05,0.95,0.2867410182952881
83,21.0,0.19078235561879187,0.05,0.95,0.2867410182952881
84,51.0,0.18696670850641603,0.05,0.95,0.3025217056274414
85,37.0,0.18322737433628772,0.05,0.95,0.3025217056274414
86,10.0,0.17956282684956196,0.05,0.95,0.3025217056274414
87,46.0,0.1759715703125707,0.05,0.95,0.3025217056274414
88,16.0,0.1724521389063193,0.05,0.95,0.3183910846710205
89,40.0,0.16900309612819292,0.05,0.95,0.3183910846710205
90,27.0,0.16562303420562907,0.05,0.95,0.3183910846710205
91,12.0,0.16231057352151648,0.05,0.95,0.3183910846710205
92,30.0,0.15906436205108615,0.05,0.95,0.3369266986846924
93,52.0,0.15588307481006441,0.05,0.95,0.34296107292175293
94,12.0,0.15276541331386312,0.05,0.95,0.34497523307800293
95,25.0,0.14971010504758586,0.05,0.95,0.3489997386932373
96,32.0,0.14671590294663414,0.05,0.95,0.3500251770019531
97,17.0,0.14378158488770146,0.05,0.95,0.3500251770019531
98,47.0,0.14090595318994742,0.05,0.95,0.3500251770019531
99,42.0,0.13808783412614847,0.05,0.95,0.36580681800842285
100,24.0,0.13532607744362551,0.05,0.95,0.36580681800842285
101,23.0,0.132619555894753,0.05,0.95,0.36580681800842285
102,9.0,0.12996716477685794,0.05,0.95,0.36580681800842285
103,9.0,0.12736782148132078,0.05,0.95,0.3792719841003418
104,42.0,0.12482046505169436,0.05,0.95,0.38193702697753906
105,27.0,0.12232405575066048,0.05,0.95,0.38193702697753906
106,28.0,0.11987757463564727,0.05,0.95,0.38193702697753906
107,88.0,0.11748002314293432,0.05,0.95,0.3977701663970947
108,22.0,0.11513042268007563,0.05,0.95,0.3977701663970947
