episode,total_reward,epsilon,alpha,gamma,elapsed
167,47.0,0.05,0.05,0.99,0.663067102432251
168,32.0,0.05,0.05,0.99,0.663067102432251
169,13.0,0.05,0.05,0.99,0.663067102432251
170,41.0,0.05,0.05,0.99,0.678717851638794
171,26.0,0.05,0.05,0.99,0.678717851638794
172,14.0,0.05,0.05,0.99,0.678717851638794
173,25.0,0.05,0.05,0.99,0.678717851638794
174,9.0,0.05,0.05,0.99,0.694617748260498
175,23.0,0.05,0.05,0.99,0.694617748260498
176,22.0,0.05,0.05,0.99,0.7011904716491699
177,22.0,0.05,0.05,0.99,0.7011904716491699
178,9.0,0.05,0.05,0.99,0.7011904716491699
179,56.0,0.05,0.05,0.99,0.7106068134307861
180,10.0,0.05,0.05,0.99,0.7106068134307861
181,49.0,0.05,0.05,0.99,0.7106068134307861
182,53.0,0.05,0.05,0.99,0.7265946865081787
183,9.0,0.05,0.05,0.99,0.7265946865081787
184,48.0,0.05,0.05,0.99,0.7265946865081787
185,13.0,0.05,0.05,0.99,0.7265946865081787
186,56.0,0.05,0.05,0.99,0.7422974109649658
187,10.0,0.05,0.05,0.99,0.7422974109649658
188,26.0,0.05,0.05,0.99,0.7422974109649658
189,66.0,0.05,0.05,0.99,0.7582685947418213
190,9.0,0.05,0.05,0.99,0.7582685947418213
191,31.0,0.05,0.05,0.99,0.7582685947418213
192,10.0,0.05,0.05,0.99,0.7582685947418213
193,66.0,0.05,0.05,0.99,0.774054765701294
194,120.0,0.05,0.05,0.99,0.774054765701294
195,26.0,0.05,0.05,0.99,0.7897927761077881
196,48.0,0.05,0.05,0.99,0.7897927761077881
197,27.0,0.05,0.05,0.99,0.8015491962432861
198,51.0,0.05,0.05,0.99,0.8058052062988281
199,50.0,0.05,0.05,0.99,0.8058052062988281
200,54.0,0.05,0.05,0.99,0.814746618270874
201,25.0,0.05,0.05,0.99,0.8216607570648193
202,36.0,0.05,0.05,0.99,0.8216607570648193
203,23.0,0.05,0.05,0.99,0.8216607570648193
204,69.0,0.05,0.05,0.99,0.8374316692352295
205,12.0,0.05,0.05,0.99,0.8374316692352295
206,38.0,0.05,0.05,0.99,0.8374316692352295
207,16.0,0.05,0.05,0.99,0.8374316692352295
208,54.0,0.05,0.05,0.99,0.8573293685913086
209,36.0,0.05,0.05,0.99,0.8573293685913086
210,11.0,0.05,0.05,0.99,0.8573293685913086
211,11.0,0.05,0.05,0.99,0.8573293685913086
212,42.0,0.05,0.05,0.99,0.871192216873169
213,36.0,0.05,0.05,0.99,0.8752155303955078
214,13.0,0.05,0.05,0.99,0.8792402744293213
215,54.0,0.05,0.05,0.99,0.8850152492523193
216,26.0,0.05,0.05,0.99,0.889040470123291
217,48.0,0.05,0.05,0.99,0.8950743675231934
218,74.0,0.05,0.05,0.99,0.9018590450286865
219,52.0,0.05,0.05,0.99,0.9078972339630127
220,104.0,0.05,0.05,0.99,0.9189548492431641
221,12.0,0.05,0.05,0.99,0.9229762554168701
222,49.0,0.05,0.05,0.99,0.9270012378692627
223,12.0,0.05,0.05,0.99,0.9290103912353516
224,13.0,0.05,0.05,0.99,0.9327812194824219
225,25.0,0.05,0.05,0.99,0.9347970485687256
226,38.0,0.05,0.05,0.99,0.9408328533172607
227,9.0,0.05,0.05,0.99,0.9428472518920898
228,21.0,0.05,0.05,0.99,0.9448621273040771
229,12.0,0.05,0.05,0.99,0.9468722343444824
230,51.0,0.05,0.05,0.99,0.9526512622833252
231,15.0,0.05,0.05,0.99,0.9566745758056641
232,23.0,0.05,0.05,0.99,0.9586913585662842
233,12.0,0.05,0.05,0.99,0.9607036113739014
234,56.0,0.05,0.05,0.99,0.9685029983520508
