episode,total_reward,epsilon,alpha,gamma,elapsed
178,34.0,0.16882215658069055,0.01,0.95,1.1056361198425293
179,33.0,0.16713393501488363,0.01,0.95,1.1114168167114258
180,38.0,0.16546259566473479,0.01,0.95,1.118295669555664
181,63.0,0.16380796970808745,0.01,0.95,1.1262950897216797
182,37.0,0.16216989001100657,0.01,0.95,1.1322951316833496
183,44.0,0.1605481911108965,0.01,0.95,1.1382954120635986
184,63.0,0.15894270919978754,0.01,0.95,1.1412959098815918
185,75.0,0.15735328210778965,0.01,0.95,1.1412959098815918
186,37.0,0.15577974928671176,0.01,0.95,1.1649911403656006
187,77.0,0.15422195179384465,0.01,0.95,1.17799711227417
188,50.0,0.1526797322759062,0.01,0.95,1.1865050792694092
189,45.0,0.15115293495314713,0.01,0.95,1.1965465545654297
190,29.0,0.14964140560361566,0.01,0.95,1.202538013458252
191,56.0,0.1481449915475795,0.01,0.95,1.2094166278839111
192,71.0,0.1466635416321037,0.01,0.95,1.2242588996887207
193,37.0,0.14519690621578268,0.01,0.95,1.2242588996887207
194,27.0,0.14374493715362485,0.01,0.95,1.238560676574707
195,68.0,0.1423074877820886,0.01,0.95,1.2495617866516113
196,44.0,0.1408844129042677,0.01,0.95,1.2515296936035156
197,39.0,0.13947556877522502,0.01,0.95,1.2515296936035156
198,46.0,0.13808081308747278,0.01,0.95,1.2715966701507568
199,82.0,0.13670000495659804,0.01,0.95,1.284642219543457
200,42.0,0.13533300490703207,0.01,0.95,1.2918479442596436
201,32.0,0.13397967485796175,0.01,0.95,1.2988126277923584
202,50.0,0.13263987810938213,0.01,0.95,1.2988126277923584
203,58.0,0.1313134793282883,0.01,0.95,1.314511775970459
204,50.0,0.13000034453500542,0.01,0.95,1.346226692199707
205,68.0,0.12870034108965536,0.01,0.95,1.364225149154663
206,42.0,0.12741333767875881,0.01,0.95,1.3743689060211182
207,28.0,0.12613920430197123,0.01,0.95,1.386826753616333
208,40.0,0.12487781225895152,0.01,0.95,1.39878249168396
209,45.0,0.123629034136362,0.01,0.95,1.409797191619873
210,41.0,0.12239274379499838,0.01,0.95,1.4195094108581543
211,53.0,0.1211688163570484,0.01,0.95,1.431649923324585
212,12.0,0.11995712819347792,0.01,0.95,1.4377143383026123
213,37.0,0.11875755691154315,0.01,0.95,1.451585292816162
214,96.0,0.11756998134242772,0.01,0.95,1.4715862274169922
215,55.0,0.11639428152900344,0.01,0.95,1.4921252727508545
216,61.0,0.11523033871371341,0.01,0.95,1.508174180984497
217,23.0,0.11407803532657627,0.01,0.95,1.5141735076904297
218,53.0,0.11293725497331052,0.01,0.95,1.529475212097168
219,61.0,0.1118078824235774,0.01,0.95,1.5467052459716797
220,51.0,0.11068980359934164,0.01,0.95,1.5586121082305908
221,69.0,0.10958290556334822,0.01,0.95,1.574585199356079
222,51.0,0.10848707650771475,0.01,0.95,1.5874457359313965
223,54.0,0.1074022057426376,0.01,0.95,1.6024267673492432
224,59.0,0.10632818368521123,0.01,0.95,1.6162803173065186
225,23.0,0.10526490184835911,0.01,0.95,1.6252775192260742
226,80.0,0.10421225282987552,0.01,0.95,1.652275562286377
227,52.0,0.10317013030157676,0.01,0.95,1.6642682552337646
228,64.0,0.10213842899856099,0.01,0.95,1.6782970428466797
229,26.0,0.10111704470857538,0.01,0.95,1.6842939853668213
230,37.0,0.10010587426148963,0.01,0.95,1.6928434371948242
