episode,total_reward,epsilon,alpha,gamma,elapsed
1,22.0,1.0,0.1,0.95,0.002995729446411133
2,14.0,0.995,0.1,0.95,0.006002664566040039
3,41.0,0.990025,0.1,0.95,0.011995553970336914
4,16.0,0.985074875,0.1,0.95,0.014998912811279297
5,30.0,0.9801495006250001,0.1,0.95,0.018012523651123047
6,14.0,0.9752487531218751,0.1,0.95,0.018012523651123047
7,15.0,0.9703725093562657,0.1,0.95,0.018012523651123047
8,22.0,0.9655206468094844,0.1,0.95,0.018012523651123047
9,41.0,0.960693043575437,0.1,0.95,0.03497052192687988
10,21.0,0.9558895783575597,0.1,0.95,0.03796696662902832
11,22.0,0.9511101304657719,0.1,0.95,0.04201245307922363
12,17.0,0.946354579813443,0.1,0.95,0.044007301330566406
13,14.0,0.9416228069143757,0.1,0.95,0.047005414962768555
14,14.0,0.9369146928798039,0.1,0.95,0.04898643493652344
15,22.0,0.9322301194154049,0.1,0.95,0.04898643493652344
16,25.0,0.9275689688183278,0.1,0.95,0.05456829071044922
17,26.0,0.9229311239742362,0.1,0.95,0.05456829071044922
18,12.0,0.918316468354365,0.1,0.95,0.05456829071044922
19,24.0,0.9137248860125932,0.1,0.95,0.06510710716247559
20,28.0,0.9091562615825302,0.1,0.95,0.06510710716247559
21,33.0,0.9046104802746175,0.1,0.95,0.06510710716247559
22,12.0,0.9000874278732445,0.1,0.95,0.06510710716247559
23,52.0,0.8955869907338783,0.1,0.95,0.08078694343566895
24,14.0,0.8911090557802088,0.1,0.95,0.08078694343566895
25,27.0,0.8866535105013078,0.1,0.95,0.08078694343566895
26,13.0,0.8822202429488013,0.1,0.95,0.08078694343566895
27,13.0,0.8778091417340573,0.1,0.95,0.09656500816345215
28,12.0,0.8734200960253871,0.1,0.95,0.09656500816345215
29,25.0,0.8690529955452602,0.1,0.95,0.09656500816345215
30,20.0,0.8647077305675338,0.1,0.95,0.09656500816345215
31,36.0,0.8603841919146962,0.1,0.95,0.11260294914245605
32,15.0,0.8560822709551227,0.1,0.95,0.11474943161010742
33,17.0,0.851801859600347,0.1,0.95,0.11776256561279297
34,16.0,0.8475428503023453,0.1,0.95,0.12075519561767578
35,19.0,0.8433051360508336,0.1,0.95,0.12327361106872559
36,12.0,0.8390886103705794,0.1,0.95,0.12631964683532715
37,10.0,0.8348931673187264,0.1,0.95,0.1272883415222168
38,13.0,0.8307187014821328,0.1,0.95,0.1272883415222168
39,13.0,0.8265651079747222,0.1,0.95,0.13352489471435547
40,26.0,0.8224322824348486,0.1,0.95,0.13756942749023438
41,11.0,0.8183201210226743,0.1,0.95,0.13957810401916504
42,18.0,0.8142285204175609,0.1,0.95,0.14256978034973145
43,16.0,0.810157377815473,0.1,0.95,0.1457514762878418
44,17.0,0.8061065909263957,0.1,0.95,0.14873361587524414
45,10.0,0.8020760579717637,0.1,0.95,0.15170717239379883
46,12.0,0.798065677681905,0.1,0.95,0.15474653244018555
47,14.0,0.7940753492934954,0.1,0.95,0.15774250030517578
48,13.0,0.7901049725470279,0.1,0.95,0.15875482559204102
49,16.0,0.7861544476842928,0.1,0.95,0.1637284755706787
50,19.0,0.7822236754458713,0.1,0.95,0.16672754287719727
51,20.0,0.778312557068642,0.1,0.95,0.16972708702087402
52,29.0,0.7744209942832988,0.1,0.95,0.17372751235961914
53,13.0,0.7705488893118823,0.1,0.95,0.1767287254333496
54,11.0,0.7666961448653229,0.1,0.95,0.17868757247924805
55,18.0,0.7628626641409962,0.1,0.95,0.18183350563049316
56,11.0,0.7590483508202912,0.1,0.95,0.18483448028564453
57,30.0,0.7552531090661897,0.1,0.95,0.18883061408996582
58,18.0,0.7514768435208588,0.1,0.95,0.19183039665222168
59,27.0,0.7477194593032545,0.1,0.95,0.1958315372467041
60,12.0,0.7439808620067382,0.1,0.95,0.1958315372467041
61,28.0,0.7402609576967045,0.1,0.95,0.1958315372467041
62,20.0,0.736559652908221,0.1,0.95,0.1958315372467041
63,15.0,0.7328768546436799,0.1,0.95,0.1958315372467041
64,20.0,0.7292124703704616,0.1,0.95,0.21282958984375
65,13.0,0.7255664080186093,0.1,0.95,0.21796250343322754
66,18.0,0.7219385759785162,0.1,0.95,0.22165441513061523
67,12.0,0.7183288830986236,0.1,0.95,0.2236464023590088
68,25.0,0.7147372386831305,0.1,0.95,0.22765374183654785
69,17.0,0.7111635524897149,0.1,0.95,0.230621337890625
70,12.0,0.7076077347272662,0.1,0.95,0.23313570022583008
71,19.0,0.7040696960536299,0.1,0.95,0.23614811897277832
72,19.0,0.7005493475733617,0.1,0.95,0.23981285095214844
73,15.0,0.697046600835495,0.1,0.95,0.24291634559631348
74,13.0,0.6935613678313175,0.1,0.95,0.24689650535583496
75,11.0,0.6900935609921609,0.1,0.95,0.24947714805603027
76,39.0,0.6866430931872001,0.1,0.95,0.25513601303100586
77,48.0,0.6832098777212641,0.1,0.95,0.262157678604126
78,16.0,0.6797938283326578,0.1,0.95,0.26517677307128906
79,11.0,0.6763948591909945,0.1,0.95,0.26816320419311523
80,12.0,0.6730128848950395,0.1,0.95,0.27100396156311035
81,40.0,0.6696478204705644,0.1,0.95,0.27697014808654785
82,13.0,0.6662995813682115,0.1,0.95,0.28042149543762207
83,32.0,0.6629680834613705,0.1,0.95,0.28042149543762207
84,13.0,0.6596532430440636,0.1,0.95,0.28042149543762207
85,22.0,0.6563549768288433,0.1,0.95,0.29490113258361816
86,15.0,0.653073201944699,0.1,0.95,0.2990856170654297
87,13.0,0.6498078359349755,0.1,0.95,0.3030862808227539
88,11.0,0.6465587967553006,0.1,0.95,0.3050835132598877
89,17.0,0.6433260027715241,0.1,0.95,0.3090791702270508
90,13.0,0.6401093727576664,0.1,0.95,0.31311869621276855
91,24.0,0.6369088258938781,0.1,0.95,0.32059621810913086
92,21.0,0.6337242817644086,0.1,0.95,0.32459473609924316
93,15.0,0.6305556603555866,0.1,0.95,0.328599214553833
94,17.0,0.6274028820538087,0.1,0.95,0.33162450790405273
95,31.0,0.6242658676435396,0.1,0.95,0.3381781578063965
96,77.0,0.6211445383053219,0.1,0.95,0.34914636611938477
97,29.0,0.6180388156137953,0.1,0.95,0.3531787395477295
98,19.0,0.6149486215357263,0.1,0.95,0.3571450710296631
99,21.0,0.6118738784280476,0.1,0.95,0.36017847061157227
100,25.0,0.6088145090359074,0.1,0.95,0.36514711380004883
101,22.0,0.6057704364907278,0.1,0.95,0.37114715576171875
102,15.0,0.6027415843082742,0.1,0.95,0.374173641204834
103,40.0,0.5997278763867329,0.1,0.95,0.38093066215515137
104,13.0,0.5967292370047992,0.1,0.95,0.3838388919830322
105,13.0,0.5937455908197752,0.1,0.95,0.3858301639556885
106,12.0,0.5907768628656763,0.1,0.95,0.3888063430786133
107,14.0,0.5878229785513479,0.1,0.95,0.39081382751464844
108,28.0,0.5848838636585911,0.1,0.95,0.39575767517089844
109,12.0,0.5819594443402982,0.1,0.95,0.39891791343688965
110,12.0,0.5790496471185967,0.1,0.95,0.40091371536254883
111,29.0,0.5761543988830038,0.1,0.95,0.4056863784790039
112,13.0,0.5732736268885887,0.1,0.95,0.4078691005706787
113,15.0,0.5704072587541458,0.1,0.95,0.4108695983886719
114,38.0,0.567555222460375,0.1,0.95,0.4169645309448242
115,30.0,0.5647174463480732,0.1,0.95,0.42200231552124023
116,32.0,0.5618938591163328,0.1,0.95,0.4260082244873047
117,10.0,0.5590843898207511,0.1,0.95,0.4299900531768799
118,24.0,0.5562889678716474,0.1,0.95,0.43352460861206055
119,22.0,0.5535075230322891,0.1,0.95,0.43755173683166504
120,13.0,0.5507399854171277,0.1,0.95,0.44056105613708496
121,14.0,0.547986285490042,0.1,0.95,0.4425621032714844
122,31.0,0.5452463540625918,0.1,0.95,0.44856715202331543
123,11.0,0.5425201222922789,0.1,0.95,0.4505641460418701
124,18.0,0.5398075216808175,0.1,0.95,0.4535655975341797
125,11.0,0.5371084840724134,0.1,0.95,0.45656633377075195
126,9.0,0.5344229416520513,0.1,0.95,0.45856642723083496
127,11.0,0.531750826943791,0.1,0.95,0.46056294441223145
128,14.0,0.5290920728090721,0.1,0.95,0.46381521224975586
129,13.0,0.5264466124450268,0.1,0.95,0.46697258949279785
130,29.0,0.5238143793828016,0.1,0.95,0.47097182273864746
131,15.0,0.5211953074858876,0.1,0.95,0.47296786308288574
132,30.0,0.5185893309484582,0.1,0.95,0.4789443016052246
133,14.0,0.5159963842937159,0.1,0.95,0.48194026947021484
134,17.0,0.5134164023722473,0.1,0.95,0.4849393367767334
135,15.0,0.510849320360386,0.1,0.95,0.4869425296783447
136,16.0,0.5082950737585841,0.1,0.95,0.48993968963623047
137,34.0,0.5057535983897912,0.1,0.95,0.49494004249572754
138,38.0,0.5032248303978422,0.1,0.95,0.49494004249572754
139,19.0,0.500708706245853,0.1,0.95,0.49494004249572754
140,9.0,0.4982051627146237,0.1,0.95,0.49494004249572754
141,18.0,0.49571413690105054,0.1,0.95,0.49494004249572754
142,13.0,0.4932355662165453,0.1,0.95,0.5109868049621582
143,25.0,0.4907693883854626,0.1,0.95,0.5109868049621582
144,19.0,0.4883155414435353,0.1,0.95,0.5109868049621582
145,32.0,0.4858739637363176,0.1,0.95,0.5109868049621582
146,15.0,0.483444593917636,0.1,0.95,0.5109868049621582
147,19.0,0.4810273709480478,0.1,0.95,0.5271036624908447
148,15.0,0.47862223409330756,0.1,0.95,0.5271036624908447
149,12.0,0.47622912292284103,0.1,0.95,0.5334632396697998
150,14.0,0.4738479773082268,0.1,0.95,0.5334632396697998
151,22.0,0.47147873742168567,0.1,0.95,0.5334632396697998
152,30.0,0.46912134373457726,0.1,0.95,0.5429627895355225
153,11.0,0.46677573701590436,0.1,0.95,0.5429627895355225
154,38.0,0.46444185833082485,0.1,0.95,0.5518825054168701
155,41.0,0.46211964903917074,0.1,0.95,0.5569119453430176
156,18.0,0.4598090507939749,0.1,0.95,0.5599055290222168
157,15.0,0.457510005540005,0.1,0.95,0.5629050731658936
158,43.0,0.45522245551230495,0.1,0.95,0.568911075592041
159,20.0,0.4529463432347434,0.1,0.95,0.5728781223297119
160,31.0,0.4506816115185697,0.1,0.95,0.577908992767334
161,24.0,0.4484282034609769,0.1,0.95,0.5819096565246582
162,16.0,0.446186062443672,0.1,0.95,0.5869314670562744
163,25.0,0.4439551321314536,0.1,0.95,0.5938847064971924
164,52.0,0.4417353564707963,0.1,0.95,0.6086623668670654
165,24.0,0.43952667968844233,0.1,0.95,0.6160557270050049
166,19.0,0.43732904629000013,0.1,0.95,0.6201090812683105
167,17.0,0.4351424010585501,0.1,0.95,0.623114824295044
168,79.0,0.43296668905325736,0.1,0.95,0.6375572681427002
169,15.0,0.43080185560799106,0.1,0.95,0.6395933628082275
170,14.0,0.4286478463299511,0.1,0.95,0.6425909996032715
171,16.0,0.42650460709830135,0.1,0.95,0.6476080417633057
172,8.0,0.42437208406280985,0.1,0.95,0.649606466293335
173,16.0,0.4222502236424958,0.1,0.95,0.6525745391845703
174,48.0,0.42013897252428334,0.1,0.95,0.6586031913757324
175,14.0,0.4180382776616619,0.1,0.95,0.6625757217407227
176,8.0,0.4159480862733536,0.1,0.95,0.6656069755554199
177,14.0,0.41386834584198684,0.1,0.95,0.6676106452941895
178,10.0,0.4117990041127769,0.1,0.95,0.6696014404296875
179,25.0,0.40974000909221303,0.1,0.95,0.6736061573028564
180,11.0,0.40769130904675194,0.1,0.95,0.6756086349487305
181,28.0,0.40565285250151817,0.1,0.95,0.6815721988677979
182,18.0,0.4036245882390106,0.1,0.95,0.6855747699737549
183,14.0,0.4016064652978155,0.1,0.95,0.6886169910430908
184,21.0,0.3995984329713264,0.1,0.95,0.6918435096740723
185,41.0,0.3976004408064698,0.1,0.95,0.6988482475280762
186,26.0,0.39561243860243744,0.1,0.95,0.7028441429138184
187,15.0,0.3936343764094253,0.1,0.95,0.7048459053039551
188,12.0,0.39166620452737816,0.1,0.95,0.7078452110290527
189,14.0,0.3897078735047413,0.1,0.95,0.7098469734191895
190,12.0,0.3877593341372176,0.1,0.95,0.7131540775299072
191,14.0,0.3858205374665315,0.1,0.95,0.7161493301391602
192,16.0,0.38389143477919885,0.1,0.95,0.7191910743713379
193,13.0,0.3819719776053028,0.1,0.95,0.7211954593658447
194,48.0,0.3800621177172763,0.1,0.95,0.7285432815551758
195,18.0,0.37816180712868996,0.1,0.95,0.7325809001922607
196,14.0,0.37627099809304654,0.1,0.95,0.7355551719665527
197,18.0,0.3743896431025813,0.1,0.95,0.739659309387207
198,26.0,0.37251769488706843,0.1,0.95,0.7432193756103516
199,21.0,0.3706551064126331,0.1,0.95,0.7478234767913818
200,15.0,0.36880183088056995,0.1,0.95,0.7510678768157959
201,19.0,0.3669578217261671,0.1,0.95,0.7570366859436035
202,14.0,0.36512303261753626,0.1,0.95,0.7601156234741211
203,25.0,0.3632974174544486,0.1,0.95,0.7650852203369141
204,14.0,0.3614809303671764,0.1,0.95,0.768082857131958
205,10.0,0.3596735257153405,0.1,0.95,0.7700872421264648
206,16.0,0.3578751580867638,0.1,0.95,0.7730860710144043
207,12.0,0.35608578229633,0.1,0.95,0.7761178016662598
208,23.0,0.3543053533848483,0.1,0.95,0.7810873985290527
209,27.0,0.35253382661792404,0.1,0.95,0.7850830554962158
210,35.0,0.3507711574848344,0.1,0.95,0.7910823822021484
211,10.0,0.34901730169741024,0.1,0.95,0.7930853366851807
212,51.0,0.3472722151889232,0.1,0.95,0.8010833263397217
213,12.0,0.3455358541129786,0.1,0.95,0.8030881881713867
214,26.0,0.3438081748424137,0.1,0.95,0.8080918788909912
215,15.0,0.3420891339682016,0.1,0.95,0.8110921382904053
216,16.0,0.3403786882983606,0.1,0.95,0.8151264190673828
217,12.0,0.3386767948568688,0.1,0.95,0.8171291351318359
218,14.0,0.33698341088258443,0.1,0.95,0.8203797340393066
219,33.0,0.3352984938281715,0.1,0.95,0.8255887031555176
220,27.0,0.33362200135903064,0.1,0.95,0.831362247467041
221,13.0,0.33195389135223546,0.1,0.95,0.8339130878448486
222,53.0,0.3302941218954743,0.1,0.95,0.8419580459594727
223,13.0,0.32864265128599696,0.1,0.95,0.8461253643035889
224,17.0,0.326999438029567,0.1,0.95,0.8488500118255615
225,52.0,0.3253644408394192,0.1,0.95,0.8568508625030518
226,14.0,0.3237376186352221,0.1,0.95,0.8588557243347168
227,32.0,0.322118930542046,0.1,0.95,0.8655509948730469
228,43.0,0.32050833588933575,0.1,0.95,0.8711657524108887
229,13.0,0.31890579420988907,0.1,0.95,0.8741681575775146
230,22.0,0.3173112652388396,0.1,0.95,0.8781406879425049
231,13.0,0.3157247089126454,0.1,0.95,0.881169319152832
232,25.0,0.3141460853680822,0.1,0.95,0.8861448764801025
233,15.0,0.3125753549412418,0.1,0.95,0.8891668319702148
234,14.0,0.31101247816653554,0.1,0.95,0.8911659717559814
235,18.0,0.30945741577570285,0.1,0.95,0.8951785564422607
236,17.0,0.3079101286968243,0.1,0.95,0.8981420993804932
237,31.0,0.3063705780533402,0.1,0.95,0.9031400680541992
238,21.0,0.30483872516307353,0.1,0.95,0.9071385860443115
239,11.0,0.3033145315372582,0.1,0.95,0.9101402759552002
240,42.0,0.3017979588795719,0.1,0.95,0.9171383380889893
241,29.0,0.30028896908517405,0.1,0.95,0.9212183952331543
242,12.0,0.2987875242397482,0.1,0.95,0.9242222309112549
243,14.0,0.29729358661854943,0.1,0.95,0.9272093772888184
244,14.0,0.29580711868545667,0.1,0.95,0.9312732219696045
245,13.0,0.2943280830920294,0.1,0.95,0.9338228702545166
246,20.0,0.29285644267656924,0.1,0.95,0.9368667602539062
247,14.0,0.2913921604631864,0.1,0.95,0.9388625621795654
248,14.0,0.28993519966087045,0.1,0.95,0.9422087669372559
249,9.0,0.2884855236625661,0.1,0.95,0.9451134204864502
250,18.0,0.28704309604425327,0.1,0.95,0.9489500522613525
251,16.0,0.285607880564032,0.1,0.95,0.9522793292999268
252,11.0,0.28417984116121187,0.1,0.95,0.9542865753173828
253,11.0,0.2827589419554058,0.1,0.95,0.9562878608703613
254,39.0,0.28134514724562876,0.1,0.95,0.9633557796478271
255,10.0,0.2799384215094006,0.1,0.95,0.9661202430725098
256,9.0,0.27853872940185365,0.1,0.95,0.9681577682495117
257,20.0,0.27714603575484437,0.1,0.95,0.9711644649505615
258,21.0,0.2757603055760701,0.1,0.95,0.975156307220459
259,29.0,0.2743815040481898,0.1,0.95,0.9801366329193115
260,27.0,0.2730095965279488,0.1,0.95,0.9846618175506592
261,26.0,0.27164454854530906,0.1,0.95,0.9886651039123535
262,24.0,0.2702863258025825,0.1,0.95,0.9926612377166748
263,59.0,0.2689348941735696,0.1,0.95,1.0026719570159912
264,16.0,0.26759021970270175,0.1,0.95,1.0066754817962646
265,14.0,0.2662522686041882,0.1,0.95,1.009666919708252
266,14.0,0.2649210072611673,0.1,0.95,1.0141723155975342
267,17.0,0.26359640222486147,0.1,0.95,1.0178234577178955
268,13.0,0.26227842021373715,0.1,0.95,1.0218820571899414
269,31.0,0.2609670281126685,0.1,0.95,1.02687668800354
270,75.0,0.25966219297210513,0.1,0.95,1.0419812202453613
271,14.0,0.2583638820072446,0.1,0.95,1.0469434261322021
272,9.0,0.2570720625972084,0.1,0.95,1.0490825176239014
273,49.0,0.25578670228422234,0.1,0.95,1.058267593383789
274,18.0,0.25450776877280124,0.1,0.95,1.0629842281341553
275,34.0,0.2532352299289372,0.1,0.95,1.0686554908752441
276,20.0,0.2519690537792925,0.1,0.95,1.0726573467254639
277,14.0,0.2507092085103961,0.1,0.95,1.0756556987762451
278,29.0,0.2494556624678441,0.1,0.95,1.0824997425079346
279,15.0,0.24820838415550486,0.1,0.95,1.0864977836608887
280,16.0,0.24696734223472733,0.1,0.95,1.0894954204559326
281,16.0,0.2457325055235537,0.1,0.95,1.0934977531433105
282,16.0,0.24450384299593592,0.1,0.95,1.0982167720794678
283,13.0,0.24328132378095624,0.1,0.95,1.1012136936187744
284,11.0,0.24206491716205145,0.1,0.95,1.1042182445526123
285,19.0,0.2408545925762412,0.1,0.95,1.1082172393798828
286,12.0,0.23965031961336,0.1,0.95,1.11171293258667
287,18.0,0.2384520680152932,0.1,0.95,1.11171293258667
288,15.0,0.23725980767521673,0.1,0.95,1.1189746856689453
289,13.0,0.23607350863684065,0.1,0.95,1.1230182647705078
290,21.0,0.23489314109365644,0.1,0.95,1.1294214725494385
291,16.0,0.23371867538818816,0.1,0.95,1.1324243545532227
292,15.0,0.23255008201124722,0.1,0.95,1.1369554996490479
293,13.0,0.231387331601191,0.1,0.95,1.1399552822113037
294,18.0,0.23023039494318503,0.1,0.95,1.1439669132232666
295,15.0,0.2290792429684691,0.1,0.95,1.1482043266296387
296,14.0,0.22793384675362674,0.1,0.95,1.1512055397033691
