episode,total_reward,epsilon,alpha,gamma,elapsed
1,22.0,1.0,0.1,0.99,0.0
2,14.0,0.98,0.1,0.99,0.0
3,22.0,0.9603999999999999,0.1,0.99,0.012462139129638672
4,15.0,0.9411919999999999,0.1,0.99,0.016055583953857422
5,25.0,0.9223681599999999,0.1,0.99,0.02009296417236328
6,35.0,0.9039207967999998,0.1,0.99,0.02505350112915039
7,12.0,0.8858423808639998,0.1,0.99,0.028049707412719727
8,13.0,0.8681255332467198,0.1,0.99,0.030050039291381836
9,34.0,0.8507630225817854,0.1,0.99,0.03507184982299805
10,14.0,0.8337477621301497,0.1,0.99,0.037073373794555664
11,16.0,0.8170728068875467,0.1,0.99,0.040069580078125
12,27.0,0.8007313507497957,0.1,0.99,0.04307961463928223
13,26.0,0.7847167237347998,0.1,0.99,0.046112775802612305
14,17.0,0.7690223892601038,0.1,0.99,0.04922604560852051
15,30.0,0.7536419414749017,0.1,0.99,0.05225729942321777
16,14.0,0.7385691026454037,0.1,0.99,0.0552668571472168
17,30.0,0.7237977205924956,0.1,0.99,0.058258771896362305
18,15.0,0.7093217661806457,0.1,0.99,0.06080031394958496
19,16.0,0.6951353308570327,0.1,0.99,0.06290674209594727
20,19.0,0.6812326242398921,0.1,0.99,0.06594681739807129
21,22.0,0.6676079717550942,0.1,0.99,0.06896090507507324
22,13.0,0.6542558123199923,0.1,0.99,0.07095122337341309
23,39.0,0.6411706960735924,0.1,0.99,0.07509493827819824
24,19.0,0.6283472821521205,0.1,0.99,0.07709383964538574
25,13.0,0.6157803365090782,0.1,0.99,0.07840371131896973
26,79.0,0.6034647297788965,0.1,0.99,0.07840371131896973
27,27.0,0.5913954351833186,0.1,0.99,0.07840371131896973
28,16.0,0.5795675264796523,0.1,0.99,0.07840371131896973
29,28.0,0.5679761759500592,0.1,0.99,0.0961766242980957
30,36.0,0.5566166524310581,0.1,0.99,0.0961766242980957
31,18.0,0.5454843193824369,0.1,0.99,0.0961766242980957
32,13.0,0.5345746329947881,0.1,0.99,0.0961766242980957
33,26.0,0.5238831403348924,0.1,0.99,0.0961766242980957
34,16.0,0.5134054775281945,0.1,0.99,0.11004328727722168
35,19.0,0.5031373679776306,0.1,0.99,0.11004328727722168
36,47.0,0.493074620618078,0.1,0.99,0.11004328727722168
37,14.0,0.48321312820571644,0.1,0.99,0.11004328727722168
38,9.0,0.4735488656416021,0.1,0.99,0.11004328727722168
39,10.0,0.46407788832877006,0.1,0.99,0.11004328727722168
40,14.0,0.45479633056219465,0.1,0.99,0.12699341773986816
41,47.0,0.44570040395095073,0.1,0.99,0.13474583625793457
42,11.0,0.4367863958719317,0.1,0.99,0.13673853874206543
43,41.0,0.42805066795449304,0.1,0.99,0.14075160026550293
44,37.0,0.41948965459540316,0.1,0.99,0.1447441577911377
45,32.0,0.4110998615034951,0.1,0.99,0.14871811866760254
46,31.0,0.4028778642734252,0.1,0.99,0.15274524688720703
47,25.0,0.39482030698795667,0.1,0.99,0.15573668479919434
48,17.0,0.38692390084819756,0.1,0.99,0.1587834358215332
49,40.0,0.3791854228312336,0.1,0.99,0.16280055046081543
50,47.0,0.37160171437460887,0.1,0.99,0.166792631149292
51,62.0,0.3641696800871167,0.1,0.99,0.17199969291687012
52,9.0,0.35688628648537435,0.1,0.99,0.17199969291687012
53,26.0,0.34974856075566685,0.1,0.99,0.17199969291687012
54,12.0,0.3427535895405535,0.1,0.99,0.17199969291687012
55,61.0,0.33589851774974244,0.1,0.99,0.1825709342956543
56,11.0,0.3291805473947476,0.1,0.99,0.1825709342956543
57,33.0,0.32259693644685267,0.1,0.99,0.1825709342956543
58,12.0,0.3161449977179156,0.1,0.99,0.1825709342956543
59,12.0,0.3098220977635573,0.1,0.99,0.1825709342956543
60,9.0,0.30362565580828615,0.1,0.99,0.19831013679504395
61,10.0,0.2975531426921204,0.1,0.99,0.19831013679504395
62,10.0,0.291602079838278,0.1,0.99,0.19831013679504395
63,11.0,0.2857700382415124,0.1,0.99,0.19831013679504395
64,9.0,0.2800546374766822,0.1,0.99,0.19831013679504395
65,9.0,0.27445354472714856,0.1,0.99,0.19831013679504395
66,12.0,0.2689644738326056,0.1,0.99,0.19831013679504395
67,36.0,0.26358518435595346,0.1,0.99,0.21447205543518066
